sequential: 34652338us [238us] (95.83%; 95.83%)
				tir.InjectVirtualThread: 209us [209us] (0.00%; 1.20%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.06%)
				tir.StorageRewrite: 162us [162us] (0.00%; 0.93%)
				tir.LowerVtcmAlloc: 18us [18us] (0.00%; 0.10%)
				tir.UnrollLoop: 162us [162us] (0.00%; 0.93%)
				tir.RenormalizeSplitPattern: 774us [774us] (0.00%; 4.44%)
				tir.Simplify: 1381us [1381us] (0.00%; 7.91%)
				tir.RemoveNoOp: 51us [51us] (0.00%; 0.29%)
				tir.RewriteUnsafeSelect: 39us [39us] (0.00%; 0.22%)
				tir.HoistIfThenElse: 1433us [6us] (0.00%; 8.21%)
					tir.InsertHoistIfThenElse: 294us [294us] (0.00%; 20.56%)
					tir.Simplify: 1088us [1088us] (0.00%; 75.93%)
					tir.RemoveNoOp: 45us [45us] (0.00%; 3.12%)
				tir.CommonSubexprElimTIR: 8523us [8523us] (0.02%; 48.82%)
			tir.BindParams: 21us [21us] (0.00%; 0.00%)
			sequential: 7449us [36us] (0.02%; 0.63%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.21%)
				tir.TextureFlatten: 219us [219us] (0.00%; 2.94%)
				tir.StorageFlatten: 1191us [23us] (0.00%; 15.98%)
					tir.StorageFlatten_impl: 1168us [9us] (0.00%; 98.09%)
						tir.BufferShapeLegalize: 198us [198us] (0.00%; 16.98%)
						tir.BufferStrideLegalize: 184us [184us] (0.00%; 15.72%)
						tir.ThreadScopePropagate: 17us [17us] (0.00%; 1.43%)
						tir.BufferBindUnwrapper: 179us [179us] (0.00%; 15.32%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.33%)
						tir.StorageFlattener: 403us [403us] (0.00%; 34.49%)
						tir.AssertSimplifier: 175us [175us] (0.00%; 14.99%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.07%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.06%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.05%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.06%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.05%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.08%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.05%)
				tir.LowerMatchBuffer: 22us [22us] (0.00%; 0.29%)
				tir.InjectSoftwarePipeline: 30us [30us] (0.00%; 0.40%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.05%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.05%)
				tir.BF16Legalize: 43us [4us] (0.00%; 0.58%)
					tir.BF16Promote: 14us [14us] (0.00%; 32.98%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 23.91%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 33.17%)
				tir.NarrowDataType: 127us [127us] (0.00%; 1.71%)
				tir.Simplify: 699us [699us] (0.00%; 9.39%)
				tir.LoopPartition: 54us [54us] (0.00%; 0.72%)
				tir.VectorizeLoop: 28us [28us] (0.00%; 0.38%)
				tir.InjectVirtualThread: 184us [184us] (0.00%; 2.47%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.11%)
				tir.StorageRewrite: 47us [47us] (0.00%; 0.63%)
				tir.LowerVtcmAlloc: 9us [9us] (0.00%; 0.12%)
				tir.UnrollLoop: 12us [12us] (0.00%; 0.16%)
				tir.RenormalizeSplitPattern: 278us [278us] (0.00%; 3.73%)
				tir.Simplify: 736us [736us] (0.00%; 9.88%)
				tir.RemoveNoOp: 20us [20us] (0.00%; 0.26%)
				tir.RewriteUnsafeSelect: 10us [10us] (0.00%; 0.13%)
				tir.HoistIfThenElse: 811us [5us] (0.00%; 10.89%)
					tir.InsertHoistIfThenElse: 193us [193us] (0.00%; 23.75%)
					tir.Simplify: 598us [598us] (0.00%; 73.70%)
					tir.RemoveNoOp: 16us [16us] (0.00%; 1.95%)
				tir.CommonSubexprElimTIR: 2828us [2828us] (0.01%; 37.97%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 3058us [22us] (0.01%; 0.26%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.46%)
				tir.TextureFlatten: 150us [150us] (0.00%; 4.91%)
				tir.StorageFlatten: 993us [23us] (0.00%; 32.48%)
					tir.StorageFlatten_impl: 970us [9us] (0.00%; 97.63%)
						tir.BufferShapeLegalize: 129us [129us] (0.00%; 13.29%)
						tir.BufferStrideLegalize: 119us [119us] (0.00%; 12.25%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 1.38%)
						tir.BufferBindUnwrapper: 116us [116us] (0.00%; 11.98%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.42%)
						tir.StorageFlattener: 467us [467us] (0.00%; 48.17%)
						tir.AssertSimplifier: 113us [113us] (0.00%; 11.63%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.18%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.19%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.13%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.13%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.13%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.21%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 19us [19us] (0.00%; 0.61%)
				tir.InjectSoftwarePipeline: 45us [45us] (0.00%; 1.47%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.15%)
				tir.FlattenBuffer: 35us [35us] (0.00%; 1.15%)
				tir.BF16Legalize: 68us [29us] (0.00%; 2.22%)
					tir.BF16Promote: 15us [15us] (0.00%; 22.10%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 14.94%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 20.57%)
				tir.NarrowDataType: 111us [111us] (0.00%; 3.64%)
				tir.Simplify: 217us [217us] (0.00%; 7.09%)
				tir.LoopPartition: 20us [20us] (0.00%; 0.66%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 0.55%)
				tir.InjectVirtualThread: 15us [15us] (0.00%; 0.48%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.21%)
				tir.StorageRewrite: 35us [35us] (0.00%; 1.14%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.20%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.28%)
				tir.RenormalizeSplitPattern: 68us [68us] (0.00%; 2.21%)
				tir.Simplify: 87us [87us] (0.00%; 2.85%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.47%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 126us [5us] (0.00%; 4.13%)
					tir.InsertHoistIfThenElse: 24us [24us] (0.00%; 18.62%)
					tir.Simplify: 86us [86us] (0.00%; 67.74%)
					tir.RemoveNoOp: 13us [13us] (0.00%; 9.91%)
				tir.CommonSubexprElimTIR: 936us [936us] (0.00%; 30.61%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 31250us [44us] (0.09%; 2.64%)
				tir.InjectPrefetch: 23us [23us] (0.00%; 0.07%)
				tir.TextureFlatten: 62us [62us] (0.00%; 0.20%)
				tir.StorageFlatten: 931us [23us] (0.00%; 2.98%)
					tir.StorageFlatten_impl: 907us [8us] (0.00%; 97.50%)
						tir.BufferShapeLegalize: 86us [86us] (0.00%; 9.47%)
						tir.BufferStrideLegalize: 62us [62us] (0.00%; 6.85%)
						tir.ThreadScopePropagate: 36us [36us] (0.00%; 3.93%)
						tir.BufferBindUnwrapper: 58us [58us] (0.00%; 6.40%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.45%)
						tir.StorageFlattener: 620us [620us] (0.00%; 68.33%)
						tir.AssertSimplifier: 33us [33us] (0.00%; 3.67%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 42us [42us] (0.00%; 0.13%)
				tir.InjectSoftwarePipeline: 49us [49us] (0.00%; 0.16%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 60us [4us] (0.00%; 0.19%)
					tir.BF16Promote: 18us [18us] (0.00%; 29.12%)
					tir.BF16CastElimination: 16us [16us] (0.00%; 25.79%)
					tir.BF16TypeLowering: 23us [23us] (0.00%; 38.23%)
				tir.NarrowDataType: 212us [212us] (0.00%; 0.68%)
				tir.Simplify: 668us [668us] (0.00%; 2.14%)
				tir.LoopPartition: 50us [50us] (0.00%; 0.16%)
				tir.VectorizeLoop: 42us [42us] (0.00%; 0.13%)
				tir.InjectVirtualThread: 49us [49us] (0.00%; 0.16%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.03%)
				tir.StorageRewrite: 132us [132us] (0.00%; 0.42%)
				tir.LowerVtcmAlloc: 14us [14us] (0.00%; 0.05%)
				tir.UnrollLoop: 255us [255us] (0.00%; 0.81%)
				tir.RenormalizeSplitPattern: 290us [290us] (0.00%; 0.93%)
				tir.Simplify: 1156us [1156us] (0.00%; 3.70%)
				tir.RemoveNoOp: 52us [52us] (0.00%; 0.17%)
				tir.RewriteUnsafeSelect: 60us [60us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 927us [6us] (0.00%; 2.97%)
					tir.InsertHoistIfThenElse: 162us [162us] (0.00%; 17.49%)
					tir.Simplify: 725us [725us] (0.00%; 78.24%)
					tir.RemoveNoOp: 34us [34us] (0.00%; 3.63%)
				tir.CommonSubexprElimTIR: 26081us [26081us] (0.07%; 83.46%)
			tir.BindParams: 25us [25us] (0.00%; 0.00%)
			sequential: 2469us [21us] (0.01%; 0.21%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.54%)
				tir.TextureFlatten: 129us [129us] (0.00%; 5.21%)
				tir.StorageFlatten: 751us [22us] (0.00%; 30.42%)
					tir.StorageFlatten_impl: 729us [8us] (0.00%; 97.11%)
						tir.BufferShapeLegalize: 107us [107us] (0.00%; 14.64%)
						tir.BufferStrideLegalize: 98us [98us] (0.00%; 13.40%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 1.80%)
						tir.BufferBindUnwrapper: 95us [95us] (0.00%; 13.03%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.57%)
						tir.StorageFlattener: 313us [313us] (0.00%; 42.97%)
						tir.AssertSimplifier: 91us [91us] (0.00%; 12.48%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.21%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.21%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.17%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.16%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.17%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.25%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.16%)
				tir.LowerMatchBuffer: 19us [19us] (0.00%; 0.77%)
				tir.InjectSoftwarePipeline: 25us [25us] (0.00%; 1.03%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.16%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.16%)
				tir.BF16Legalize: 40us [4us] (0.00%; 1.63%)
					tir.BF16Promote: 13us [13us] (0.00%; 33.52%)
					tir.BF16CastElimination: 9us [9us] (0.00%; 23.22%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 32.72%)
				tir.NarrowDataType: 104us [104us] (0.00%; 4.21%)
				tir.Simplify: 196us [196us] (0.00%; 7.93%)
				tir.LoopPartition: 19us [19us] (0.00%; 0.79%)
				tir.VectorizeLoop: 16us [16us] (0.00%; 0.65%)
				tir.InjectVirtualThread: 16us [16us] (0.00%; 0.65%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.26%)
				tir.StorageRewrite: 35us [35us] (0.00%; 1.41%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.25%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.35%)
				tir.RenormalizeSplitPattern: 83us [83us] (0.00%; 3.35%)
				tir.Simplify: 95us [95us] (0.00%; 3.85%)
				tir.RemoveNoOp: 18us [18us] (0.00%; 0.72%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.22%)
				tir.HoistIfThenElse: 141us [4us] (0.00%; 5.70%)
					tir.InsertHoistIfThenElse: 27us [27us] (0.00%; 19.31%)
					tir.Simplify: 94us [94us] (0.00%; 67.08%)
					tir.RemoveNoOp: 15us [15us] (0.00%; 10.69%)
				tir.CommonSubexprElimTIR: 681us [681us] (0.00%; 27.56%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 24886us [26us] (0.07%; 2.10%)
				tir.InjectPrefetch: 24us [24us] (0.00%; 0.10%)
				tir.TextureFlatten: 261us [261us] (0.00%; 1.05%)
				tir.StorageFlatten: 1906us [22us] (0.01%; 7.66%)
					tir.StorageFlatten_impl: 1883us [8us] (0.01%; 98.82%)
						tir.BufferShapeLegalize: 267us [267us] (0.00%; 14.16%)
						tir.BufferStrideLegalize: 236us [236us] (0.00%; 12.52%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 2.30%)
						tir.BufferBindUnwrapper: 231us [231us] (0.00%; 12.27%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.23%)
						tir.StorageFlattener: 890us [890us] (0.00%; 47.27%)
						tir.AssertSimplifier: 204us [204us] (0.00%; 10.82%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.04%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 49us [49us] (0.00%; 0.20%)
				tir.InjectSoftwarePipeline: 61us [61us] (0.00%; 0.24%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 75us [4us] (0.00%; 0.30%)
					tir.BF16Promote: 25us [25us] (0.00%; 33.59%)
					tir.BF16CastElimination: 19us [19us] (0.00%; 25.80%)
					tir.BF16TypeLowering: 26us [26us] (0.00%; 35.07%)
				tir.NarrowDataType: 262us [262us] (0.00%; 1.05%)
				tir.Simplify: 1299us [1299us] (0.00%; 5.22%)
				tir.LoopPartition: 54us [54us] (0.00%; 0.22%)
				tir.VectorizeLoop: 52us [52us] (0.00%; 0.21%)
				tir.InjectVirtualThread: 222us [222us] (0.00%; 0.89%)
				tir.InjectDoubleBuffer: 11us [11us] (0.00%; 0.05%)
				tir.StorageRewrite: 164us [164us] (0.00%; 0.66%)
				tir.LowerVtcmAlloc: 18us [18us] (0.00%; 0.07%)
				tir.UnrollLoop: 345us [345us] (0.00%; 1.38%)
				tir.RenormalizeSplitPattern: 699us [699us] (0.00%; 2.81%)
				tir.Simplify: 1953us [1953us] (0.01%; 7.85%)
				tir.RemoveNoOp: 47us [47us] (0.00%; 0.19%)
				tir.RewriteUnsafeSelect: 70us [70us] (0.00%; 0.28%)
				tir.HoistIfThenElse: 2167us [6us] (0.01%; 8.71%)
					tir.InsertHoistIfThenElse: 363us [363us] (0.00%; 16.76%)
					tir.Simplify: 1751us [1751us] (0.00%; 80.78%)
					tir.RemoveNoOp: 48us [48us] (0.00%; 2.20%)
				tir.CommonSubexprElimTIR: 15079us [15079us] (0.04%; 60.59%)
			tir.BindParams: 29us [29us] (0.00%; 0.00%)
			sequential: 3381us [25us] (0.01%; 0.29%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.41%)
				tir.TextureFlatten: 160us [160us] (0.00%; 4.73%)
				tir.StorageFlatten: 1152us [24us] (0.00%; 34.06%)
					tir.StorageFlatten_impl: 1128us [9us] (0.00%; 97.93%)
						tir.BufferShapeLegalize: 127us [127us] (0.00%; 11.30%)
						tir.BufferStrideLegalize: 119us [119us] (0.00%; 10.53%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 1.17%)
						tir.BufferBindUnwrapper: 116us [116us] (0.00%; 10.33%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.33%)
						tir.StorageFlattener: 617us [617us] (0.00%; 54.73%)
						tir.AssertSimplifier: 122us [122us] (0.00%; 10.78%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.18%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.16%)
