sequential: 6432527us [152us] (90.74%; 90.74%)
		InferType: 2687us [2687us] (0.04%; 2.24%)
	InferType: 3837us [3837us] (0.05%; 0.06%)
	CanonicalizeCast: 3653us [615us] (0.05%; 0.06%)
		InferType: 3038us [3038us] (0.04%; 83.18%)
	InferType: 3376us [3376us] (0.05%; 0.05%)
	CanonicalizeOps: 4320us [712us] (0.06%; 0.07%)
		InferType: 3608us [3608us] (0.05%; 83.52%)
	InferType: 3700us [3700us] (0.05%; 0.06%)
	FlattenAtrousConv: 4578us [721us] (0.06%; 0.07%)
		InferType: 3857us [3857us] (0.05%; 84.24%)
	InferType: 3023us [3023us] (0.04%; 0.05%)
	InferType: 2907us [2907us] (0.04%; 0.05%)
	AlterOpLayout: 67718us [61853us] (0.96%; 1.05%)
		InferType: 5865us [5865us] (0.08%; 8.66%)
	FoldConstant: 1642653us [1638729us] (23.17%; 25.54%)
		InferType: 3924us [3924us] (0.06%; 0.24%)
	InferType: 3658us [3658us] (0.05%; 0.06%)
	SplitArgs: 4310us [683us] (0.06%; 0.07%)
		InferType: 3626us [3626us] (0.05%; 84.15%)
	PlanDevices: 9264us [12us] (0.13%; 0.14%)
		PlanDevicesRewrite: 4890us [734us] (0.07%; 52.78%)
			InferType: 4156us [4156us] (0.06%; 84.99%)
		PlanDevicesCore: 4362us [4362us] (0.06%; 47.09%)
	InferType: 3855us [3855us] (0.05%; 0.06%)
	FuseOps: 6761us [1573us] (0.10%; 0.11%)
		InferType: 5188us [5188us] (0.07%; 76.74%)
InferType: 7841us [7841us] (0.11%; 0.11%)
InlineGlobals: 130us [130us] (0.00%; 0.00%)
InferType: 6111us [6111us] (0.09%; 0.09%)
LabelOps: 7880us [2651us] (0.11%; 0.11%)
	InferType: 5229us [5229us] (0.07%; 66.36%)
AnnotateMemoryScope: 7615us [1004us] (0.11%; 0.11%)
	InferType: 6611us [6611us] (0.09%; 86.81%)
sequential: 582380us [28us] (8.22%; 8.22%)
	RelayToTIRTargetHook: 192us [192us] (0.00%; 0.03%)
	InferType: 5884us [5884us] (0.08%; 1.01%)
	LowerTE: 574042us [1174us] (8.10%; 98.57%)
		LowerTensorExpr: 572868us [217031us] (8.08%; 99.80%)
			sequential: 1591us [22us] (0.02%; 0.28%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.86%)
				tir.TextureFlatten: 87us [87us] (0.00%; 5.50%)
				tir.StorageFlatten: 442us [21us] (0.01%; 27.81%)
					tir.StorageFlatten_impl: 421us [7us] (0.01%; 95.14%)
						tir.BufferShapeLegalize: 72us [72us] (0.00%; 17.18%)
						tir.BufferStrideLegalize: 62us [62us] (0.00%; 14.84%)
						tir.ThreadScopePropagate: 9us [9us] (0.00%; 2.13%)
						tir.BufferBindUnwrapper: 59us [59us] (0.00%; 14.10%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 0.81%)
						tir.StorageFlattener: 149us [149us] (0.00%; 35.50%)
						tir.AssertSimplifier: 58us [58us] (0.00%; 13.72%)
				tir.LowerCrossThreadReduction: 4us [4us] (0.00%; 0.28%)
				tir.LowerInitBlock: 4us [4us] (0.00%; 0.28%)
				tir.PlanAndUpdateBufferAllocationLocation: 3us [3us] (0.00%; 0.22%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.23%)
				tir.UnifyThreadBinding: 3us [3us] (0.00%; 0.21%)
				tir.ManifestSharedMemoryLocalStage: 5us [5us] (0.00%; 0.33%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.22%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.86%)
				tir.InjectSoftwarePipeline: 19us [19us] (0.00%; 1.17%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.22%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.23%)
				tir.BF16Legalize: 74us [47us] (0.00%; 4.66%)
					tir.BF16Promote: 10us [10us] (0.00%; 13.42%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 9.12%)
					tir.BF16TypeLowering: 10us [10us] (0.00%; 13.56%)
				tir.NarrowDataType: 178us [178us] (0.00%; 11.16%)
				tir.Simplify: 170us [170us] (0.00%; 10.68%)
				tir.LoopPartition: 15us [15us] (0.00%; 0.95%)
				tir.VectorizeLoop: 16us [16us] (0.00%; 1.02%)
				tir.InjectVirtualThread: 11us [11us] (0.00%; 0.70%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.36%)
				tir.StorageRewrite: 27us [27us] (0.00%; 1.67%)
				tir.LowerVtcmAlloc: 4us [4us] (0.00%; 0.28%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.42%)
				tir.RenormalizeSplitPattern: 50us [50us] (0.00%; 3.17%)
				tir.Simplify: 58us [58us] (0.00%; 3.64%)
				tir.RemoveNoOp: 11us [11us] (0.00%; 0.71%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.26%)
				tir.HoistIfThenElse: 89us [4us] (0.00%; 5.57%)
					tir.InsertHoistIfThenElse: 18us [18us] (0.00%; 20.80%)
					tir.Simplify: 57us [57us] (0.00%; 64.03%)
					tir.RemoveNoOp: 9us [9us] (0.00%; 10.39%)
				tir.CommonSubexprElimTIR: 238us [238us] (0.00%; 14.94%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 15890us [64us] (0.22%; 2.77%)
				tir.InjectPrefetch: 26us [26us] (0.00%; 0.16%)
				tir.TextureFlatten: 293us [293us] (0.00%; 1.84%)
				tir.StorageFlatten: 1999us [21us] (0.03%; 12.58%)
					tir.StorageFlatten_impl: 1978us [7us] (0.03%; 98.95%)
						tir.BufferShapeLegalize: 391us [391us] (0.01%; 19.78%)
						tir.BufferStrideLegalize: 288us [288us] (0.00%; 14.56%)
						tir.ThreadScopePropagate: 38us [38us] (0.00%; 1.94%)
						tir.BufferBindUnwrapper: 206us [206us] (0.00%; 10.41%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.18%)
						tir.StorageFlattener: 865us [865us] (0.01%; 43.73%)
						tir.AssertSimplifier: 179us [179us] (0.00%; 9.03%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 4us [4us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 3us [3us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 3us [3us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 41us [41us] (0.00%; 0.26%)
				tir.InjectSoftwarePipeline: 52us [52us] (0.00%; 0.33%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 3us [3us] (0.00%; 0.02%)
				tir.BF16Legalize: 66us [4us] (0.00%; 0.41%)
					tir.BF16Promote: 22us [22us] (0.00%; 33.90%)
					tir.BF16CastElimination: 17us [17us] (0.00%; 25.37%)
					tir.BF16TypeLowering: 23us [23us] (0.00%; 35.16%)
				tir.NarrowDataType: 234us [234us] (0.00%; 1.47%)
				tir.Simplify: 1240us [1240us] (0.02%; 7.81%)
				tir.LoopPartition: 87us [87us] (0.00%; 0.54%)
				tir.VectorizeLoop: 78us [78us] (0.00%; 0.49%)
				tir.InjectVirtualThread: 253us [253us] (0.00%; 1.59%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.05%)
				tir.StorageRewrite: 139us [139us] (0.00%; 0.88%)
				tir.LowerVtcmAlloc: 15us [15us] (0.00%; 0.10%)
				tir.UnrollLoop: 137us [137us] (0.00%; 0.86%)
				tir.RenormalizeSplitPattern: 444us [444us] (0.01%; 2.80%)
				tir.Simplify: 1449us [1449us] (0.02%; 9.12%)
				tir.RemoveNoOp: 47us [47us] (0.00%; 0.30%)
				tir.RewriteUnsafeSelect: 38us [38us] (0.00%; 0.24%)
				tir.HoistIfThenElse: 1412us [5us] (0.02%; 8.89%)
					tir.InsertHoistIfThenElse: 289us [289us] (0.00%; 20.44%)
					tir.Simplify: 1078us [1078us] (0.02%; 76.33%)
					tir.RemoveNoOp: 41us [41us] (0.00%; 2.91%)
				tir.CommonSubexprElimTIR: 7730us [7730us] (0.11%; 48.64%)
			tir.BindParams: 47us [47us] (0.00%; 0.01%)
			sequential: 9018us [73us] (0.13%; 1.57%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.16%)
				tir.TextureFlatten: 464us [464us] (0.01%; 5.15%)
				tir.StorageFlatten: 1669us [39us] (0.02%; 18.51%)
					tir.StorageFlatten_impl: 1631us [15us] (0.02%; 97.68%)
						tir.BufferShapeLegalize: 368us [368us] (0.01%; 22.57%)
						tir.BufferStrideLegalize: 217us [217us] (0.00%; 13.30%)
						tir.ThreadScopePropagate: 17us [17us] (0.00%; 1.07%)
						tir.BufferBindUnwrapper: 208us [208us] (0.00%; 12.73%)
						tir.ApplyLayoutTransforms: 12us [12us] (0.00%; 0.75%)
						tir.StorageFlattener: 553us [553us] (0.01%; 33.94%)
						tir.AssertSimplifier: 240us [240us] (0.00%; 14.74%)
				tir.LowerCrossThreadReduction: 7us [7us] (0.00%; 0.08%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.06%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.04%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.05%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.05%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.07%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.04%)
				tir.LowerMatchBuffer: 62us [62us] (0.00%; 0.69%)
				tir.InjectSoftwarePipeline: 62us [62us] (0.00%; 0.69%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.06%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.04%)
				tir.BF16Legalize: 44us [4us] (0.00%; 0.49%)
					tir.BF16Promote: 15us [15us] (0.00%; 33.80%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 23.41%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 32.57%)
				tir.NarrowDataType: 177us [177us] (0.00%; 1.96%)
				tir.Simplify: 1190us [1190us] (0.02%; 13.20%)
				tir.LoopPartition: 71us [71us] (0.00%; 0.79%)
				tir.VectorizeLoop: 33us [33us] (0.00%; 0.36%)
				tir.InjectVirtualThread: 203us [203us] (0.00%; 2.25%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.11%)
				tir.StorageRewrite: 76us [76us] (0.00%; 0.85%)
				tir.LowerVtcmAlloc: 10us [10us] (0.00%; 0.11%)
				tir.UnrollLoop: 38us [38us] (0.00%; 0.42%)
				tir.RenormalizeSplitPattern: 412us [412us] (0.01%; 4.57%)
				tir.Simplify: 660us [660us] (0.01%; 7.31%)
				tir.RemoveNoOp: 21us [21us] (0.00%; 0.23%)
				tir.RewriteUnsafeSelect: 10us [10us] (0.00%; 0.11%)
				tir.HoistIfThenElse: 977us [6us] (0.01%; 10.83%)
					tir.InsertHoistIfThenElse: 164us [164us] (0.00%; 16.81%)
					tir.Simplify: 783us [783us] (0.01%; 80.21%)
					tir.RemoveNoOp: 23us [23us] (0.00%; 2.33%)
				tir.CommonSubexprElimTIR: 2696us [2696us] (0.04%; 29.90%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 3021us [77us] (0.04%; 0.53%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.46%)
				tir.TextureFlatten: 147us [147us] (0.00%; 4.88%)
				tir.StorageFlatten: 1067us [23us] (0.02%; 35.32%)
					tir.StorageFlatten_impl: 1044us [9us] (0.01%; 97.84%)
						tir.BufferShapeLegalize: 131us [131us] (0.00%; 12.53%)
						tir.BufferStrideLegalize: 125us [125us] (0.00%; 11.96%)
						tir.ThreadScopePropagate: 14us [14us] (0.00%; 1.31%)
						tir.BufferBindUnwrapper: 122us [122us] (0.00%; 11.67%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.39%)
						tir.StorageFlattener: 474us [474us] (0.01%; 45.39%)
						tir.AssertSimplifier: 166us [166us] (0.00%; 15.92%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.17%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.17%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.14%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.13%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.13%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.21%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 19us [19us] (0.00%; 0.62%)
				tir.InjectSoftwarePipeline: 27us [27us] (0.00%; 0.88%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.14%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.13%)
				tir.BF16Legalize: 44us [4us] (0.00%; 1.44%)
					tir.BF16Promote: 14us [14us] (0.00%; 32.68%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 23.25%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 33.81%)
				tir.NarrowDataType: 113us [113us] (0.00%; 3.75%)
				tir.Simplify: 215us [215us] (0.00%; 7.13%)
				tir.LoopPartition: 19us [19us] (0.00%; 0.63%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 0.58%)
				tir.InjectVirtualThread: 15us [15us] (0.00%; 0.48%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.20%)
				tir.StorageRewrite: 36us [36us] (0.00%; 1.19%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.22%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.28%)
				tir.RenormalizeSplitPattern: 67us [67us] (0.00%; 2.22%)
				tir.Simplify: 86us [86us] (0.00%; 2.86%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.47%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 247us [5us] (0.00%; 8.17%)
					tir.InsertHoistIfThenElse: 24us [24us] (0.00%; 9.69%)
					tir.Simplify: 203us [203us] (0.00%; 82.10%)
					tir.RemoveNoOp: 15us [15us] (0.00%; 6.02%)
				tir.CommonSubexprElimTIR: 729us [729us] (0.01%; 24.12%)
			tir.BindParams: 20us [20us] (0.00%; 0.00%)
			sequential: 36297us [63us] (0.51%; 6.34%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.07%)
				tir.TextureFlatten: 285us [285us] (0.00%; 0.78%)
				tir.StorageFlatten: 2106us [24us] (0.03%; 5.80%)
					tir.StorageFlatten_impl: 2083us [9us] (0.03%; 98.88%)
						tir.BufferShapeLegalize: 270us [270us] (0.00%; 12.94%)
						tir.BufferStrideLegalize: 244us [244us] (0.00%; 11.70%)
						tir.ThreadScopePropagate: 46us [46us] (0.00%; 2.21%)
						tir.BufferBindUnwrapper: 237us [237us] (0.00%; 11.39%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.20%)
						tir.StorageFlattener: 1059us [1059us] (0.01%; 50.85%)
						tir.AssertSimplifier: 214us [214us] (0.00%; 10.28%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 51us [51us] (0.00%; 0.14%)
				tir.InjectSoftwarePipeline: 63us [63us] (0.00%; 0.17%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 78us [4us] (0.00%; 0.21%)
					tir.BF16Promote: 26us [26us] (0.00%; 33.67%)
					tir.BF16CastElimination: 20us [20us] (0.00%; 25.53%)
					tir.BF16TypeLowering: 28us [28us] (0.00%; 35.52%)
				tir.NarrowDataType: 280us [280us] (0.00%; 0.77%)
				tir.Simplify: 1231us [1231us] (0.02%; 3.39%)
				tir.LoopPartition: 52us [52us] (0.00%; 0.14%)
				tir.VectorizeLoop: 52us [52us] (0.00%; 0.14%)
				tir.InjectVirtualThread: 227us [227us] (0.00%; 0.63%)
				tir.InjectDoubleBuffer: 11us [11us] (0.00%; 0.03%)
				tir.StorageRewrite: 213us [213us] (0.00%; 0.59%)
				tir.LowerVtcmAlloc: 29us [29us] (0.00%; 0.08%)
				tir.UnrollLoop: 510us [510us] (0.01%; 1.40%)
				tir.RenormalizeSplitPattern: 703us [703us] (0.01%; 1.94%)
				tir.Simplify: 3135us [3135us] (0.04%; 8.64%)
				tir.RemoveNoOp: 69us [69us] (0.00%; 0.19%)
				tir.RewriteUnsafeSelect: 124us [124us] (0.00%; 0.34%)
				tir.HoistIfThenElse: 2701us [7us] (0.04%; 7.44%)
					tir.InsertHoistIfThenElse: 534us [534us] (0.01%; 19.78%)
					tir.Simplify: 2096us [2096us] (0.03%; 77.59%)
					tir.RemoveNoOp: 65us [65us] (0.00%; 2.39%)
				tir.CommonSubexprElimTIR: 24243us [24243us] (0.34%; 66.79%)
			tir.BindParams: 30us [30us] (0.00%; 0.01%)
			sequential: 83389us [23us] (1.18%; 14.56%)
				tir.InjectPrefetch: 21us [21us] (0.00%; 0.03%)
				tir.TextureFlatten: 59us [59us] (0.00%; 0.07%)
				tir.StorageFlatten: 918us [21us] (0.01%; 1.10%)
					tir.StorageFlatten_impl: 897us [7us] (0.01%; 97.68%)
						tir.BufferShapeLegalize: 85us [85us] (0.00%; 9.44%)
						tir.BufferStrideLegalize: 61us [61us] (0.00%; 6.81%)
						tir.ThreadScopePropagate: 35us [35us] (0.00%; 3.91%)
						tir.BufferBindUnwrapper: 61us [61us] (0.00%; 6.84%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.41%)
						tir.StorageFlattener: 610us [610us] (0.01%; 68.07%)
						tir.AssertSimplifier: 33us [33us] (0.00%; 3.69%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.00%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.00%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.00%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.01%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.00%)
				tir.LowerMatchBuffer: 39us [39us] (0.00%; 0.05%)
				tir.InjectSoftwarePipeline: 48us [48us] (0.00%; 0.06%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.00%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.00%)
				tir.BF16Legalize: 58us [4us] (0.00%; 0.07%)
					tir.BF16Promote: 17us [17us] (0.00%; 28.96%)
					tir.BF16CastElimination: 15us [15us] (0.00%; 26.34%)
					tir.BF16TypeLowering: 22us [22us] (0.00%; 37.91%)
				tir.NarrowDataType: 208us [208us] (0.00%; 0.25%)
				tir.Simplify: 473us [473us] (0.01%; 0.57%)
				tir.LoopPartition: 41us [41us] (0.00%; 0.05%)
				tir.VectorizeLoop: 41us [41us] (0.00%; 0.05%)
				tir.InjectVirtualThread: 47us [47us] (0.00%; 0.06%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.01%)
				tir.StorageRewrite: 122us [122us] (0.00%; 0.15%)
				tir.LowerVtcmAlloc: 14us [14us] (0.00%; 0.02%)
				tir.UnrollLoop: 444us [444us] (0.01%; 0.53%)
				tir.RenormalizeSplitPattern: 360us [360us] (0.01%; 0.43%)
				tir.Simplify: 2282us [2282us] (0.03%; 2.74%)
				tir.RemoveNoOp: 56us [56us] (0.00%; 0.07%)
				tir.RewriteUnsafeSelect: 109us [109us] (0.00%; 0.13%)
				tir.HoistIfThenElse: 1612us [5us] (0.02%; 1.93%)
					tir.InsertHoistIfThenElse: 271us [271us] (0.00%; 16.79%)
					tir.Simplify: 1299us [1299us] (0.02%; 80.56%)
					tir.RemoveNoOp: 38us [38us] (0.00%; 2.34%)
				tir.CommonSubexprElimTIR: 76364us [76364us] (1.08%; 91.58%)
			tir.BindParams: 57us [57us] (0.00%; 0.01%)
			sequential: 36686us [54us] (0.52%; 6.40%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.07%)
				tir.TextureFlatten: 355us [355us] (0.01%; 0.97%)
				tir.StorageFlatten: 2305us [42us] (0.03%; 6.28%)
					tir.StorageFlatten_impl: 2263us [9us] (0.03%; 98.19%)
						tir.BufferShapeLegalize: 357us [357us] (0.01%; 15.79%)
						tir.BufferStrideLegalize: 249us [249us] (0.00%; 10.99%)
						tir.ThreadScopePropagate: 49us [49us] (0.00%; 2.18%)
						tir.BufferBindUnwrapper: 296us [296us] (0.00%; 13.08%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.18%)
						tir.StorageFlattener: 1090us [1090us] (0.02%; 48.16%)
						tir.AssertSimplifier: 209us [209us] (0.00%; 9.22%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 75us [75us] (0.00%; 0.21%)
				tir.InjectSoftwarePipeline: 65us [65us] (0.00%; 0.18%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.22%)
					tir.BF16Promote: 27us [27us] (0.00%; 33.02%)
					tir.BF16CastElimination: 21us [21us] (0.00%; 25.49%)
					tir.BF16TypeLowering: 30us [30us] (0.00%; 36.52%)
				tir.NarrowDataType: 281us [281us] (0.00%; 0.77%)
				tir.Simplify: 1262us [1262us] (0.02%; 3.44%)
				tir.LoopPartition: 54us [54us] (0.00%; 0.15%)
				tir.VectorizeLoop: 74us [74us] (0.00%; 0.20%)
				tir.InjectVirtualThread: 236us [236us] (0.00%; 0.64%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.03%)
				tir.StorageRewrite: 192us [192us] (0.00%; 0.52%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.06%)
				tir.UnrollLoop: 510us [510us] (0.01%; 1.39%)
				tir.RenormalizeSplitPattern: 739us [739us] (0.01%; 2.01%)
				tir.Simplify: 2783us [2783us] (0.04%; 7.58%)
				tir.RemoveNoOp: 60us [60us] (0.00%; 0.16%)
				tir.RewriteUnsafeSelect: 117us [117us] (0.00%; 0.32%)
				tir.HoistIfThenElse: 2555us [5us] (0.04%; 6.96%)
					tir.InsertHoistIfThenElse: 493us [493us] (0.01%; 19.31%)
					tir.Simplify: 1999us [1999us] (0.03%; 78.25%)
					tir.RemoveNoOp: 57us [57us] (0.00%; 2.25%)
				tir.CommonSubexprElimTIR: 24791us [24791us] (0.35%; 67.58%)
			tir.BindParams: 31us [31us] (0.00%; 0.01%)
			sequential: 38203us [24us] (0.54%; 6.67%)
				tir.InjectPrefetch: 23us [23us] (0.00%; 0.06%)
				tir.TextureFlatten: 258us [258us] (0.00%; 0.68%)
				tir.StorageFlatten: 1996us [23us] (0.03%; 5.23%)
					tir.StorageFlatten_impl: 1974us [8us] (0.03%; 98.87%)
						tir.BufferShapeLegalize: 268us [268us] (0.00%; 13.58%)
						tir.BufferStrideLegalize: 241us [241us] (0.00%; 12.20%)
						tir.ThreadScopePropagate: 46us [46us] (0.00%; 2.32%)
						tir.BufferBindUnwrapper: 241us [241us] (0.00%; 12.23%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.21%)
						tir.StorageFlattener: 950us [950us] (0.01%; 48.16%)
						tir.AssertSimplifier: 215us [215us] (0.00%; 10.89%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
