sequential: 14829641us [220us] (94.98%; 94.98%)
	InferType: 30077us [30077us] (0.19%; 0.20%)
	CanonicalizeCast: 37142us [9118us] (0.24%; 0.25%)
		InferType: 28024us [28024us] (0.18%; 75.45%)
	InferType: 27394us [27394us] (0.18%; 0.18%)
	CanonicalizeOps: 36226us [10320us] (0.23%; 0.24%)
		InferType: 25907us [25907us] (0.17%; 71.51%)
	InferType: 28420us [28420us] (0.18%; 0.19%)
	FlattenAtrousConv: 36669us [10327us] (0.23%; 0.25%)
		InferType: 26342us [26342us] (0.17%; 71.84%)
	InferType: 32051us [32051us] (0.21%; 0.22%)
	InferType: 28654us [28654us] (0.18%; 0.19%)
	AlterOpLayout: 267192us [235992us] (1.71%; 1.80%)
		InferType: 31200us [31200us] (0.20%; 11.68%)
	FoldConstant: 2937697us [2910844us] (18.82%; 19.81%)
		InferType: 26853us [26853us] (0.17%; 0.91%)
	InferType: 26968us [26968us] (0.17%; 0.18%)
	SplitArgs: 35671us [9480us] (0.23%; 0.24%)
		InferType: 26191us [26191us] (0.17%; 73.42%)
	PlanDevices: 102565us [18us] (0.66%; 0.69%)
		PlanDevicesRewrite: 35653us [9374us] (0.23%; 34.76%)
			InferType: 26279us [26279us] (0.17%; 73.71%)
		PlanDevicesCore: 66894us [66894us] (0.43%; 65.22%)
	InferType: 29863us [29863us] (0.19%; 0.20%)
	FuseOps: 90570us [27390us] (0.58%; 0.61%)
		InferType: 63181us [63181us] (0.40%; 69.76%)
InferType: 59488us [59488us] (0.38%; 0.38%)
InlineGlobals: 1700us [1700us] (0.01%; 0.01%)
InferType: 59826us [59826us] (0.38%; 0.38%)
LabelOps: 135107us [80502us] (0.87%; 0.87%)
	InferType: 54604us [54604us] (0.35%; 40.42%)
AnnotateMemoryScope: 72248us [15801us] (0.46%; 0.46%)
	InferType: 56448us [56448us] (0.36%; 78.13%)
sequential: 424696us [30us] (2.72%; 2.72%)
	RelayToTIRTargetHook: 1972us [1972us] (0.01%; 0.46%)
	InferType: 60682us [60682us] (0.39%; 14.29%)
	LowerTE: 333697us [1952us] (2.14%; 78.57%)
		LowerTensorExpr: 331745us [211001us] (2.12%; 99.42%)
			sequential: 1707us [21us] (0.01%; 0.51%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.83%)
				tir.TextureFlatten: 20us [20us] (0.00%; 1.20%)
				tir.StorageFlatten: 342us [24us] (0.00%; 20.01%)
					tir.StorageFlatten_impl: 318us [8us] (0.00%; 93.07%)
						tir.BufferShapeLegalize: 33us [33us] (0.00%; 10.52%)
						tir.BufferStrideLegalize: 23us [23us] (0.00%; 7.20%)
						tir.ThreadScopePropagate: 11us [11us] (0.00%; 3.52%)
						tir.BufferBindUnwrapper: 19us [19us] (0.00%; 6.00%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.31%)
						tir.StorageFlattener: 206us [206us] (0.00%; 64.93%)
						tir.AssertSimplifier: 13us [13us] (0.00%; 3.98%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.29%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.29%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.24%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.22%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.23%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.37%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.23%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.84%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 1.05%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.24%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.24%)
				tir.BF16Legalize: 31us [4us] (0.00%; 1.83%)
					tir.BF16Promote: 8us [8us] (0.00%; 26.53%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 21.39%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 39.04%)
				tir.NarrowDataType: 65us [65us] (0.00%; 3.81%)
				tir.Simplify: 153us [153us] (0.00%; 8.99%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.10%)
				tir.VectorizeLoop: 19us [19us] (0.00%; 1.12%)
				tir.InjectVirtualThread: 15us [15us] (0.00%; 0.89%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.37%)
				tir.StorageRewrite: 44us [44us] (0.00%; 2.57%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.38%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.51%)
				tir.RenormalizeSplitPattern: 61us [61us] (0.00%; 3.60%)
				tir.Simplify: 131us [131us] (0.00%; 7.66%)
				tir.RemoveNoOp: 19us [19us] (0.00%; 1.11%)
				tir.RewriteUnsafeSelect: 9us [9us] (0.00%; 0.51%)
				tir.HoistIfThenElse: 154us [6us] (0.00%; 9.01%)
					tir.InsertHoistIfThenElse: 30us [30us] (0.00%; 19.32%)
					tir.Simplify: 107us [107us] (0.00%; 69.83%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 7.18%)
				tir.CommonSubexprElimTIR: 495us [495us] (0.00%; 29.02%)
			tir.BindParams: 11us [11us] (0.00%; 0.00%)
			sequential: 1310us [24us] (0.01%; 0.39%)
				tir.InjectPrefetch: 11us [11us] (0.00%; 0.84%)
				tir.TextureFlatten: 25us [25us] (0.00%; 1.88%)
				tir.StorageFlatten: 230us [24us] (0.00%; 17.59%)
					tir.StorageFlatten_impl: 207us [8us] (0.00%; 89.73%)
						tir.BufferShapeLegalize: 34us [34us] (0.00%; 16.67%)
						tir.BufferStrideLegalize: 23us [23us] (0.00%; 11.26%)
						tir.ThreadScopePropagate: 17us [17us] (0.00%; 8.17%)
						tir.BufferBindUnwrapper: 21us [21us] (0.00%; 10.29%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.83%)
						tir.StorageFlattener: 87us [87us] (0.00%; 42.12%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 5.87%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.36%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.37%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.29%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.31%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.28%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.46%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.30%)
				tir.LowerMatchBuffer: 13us [13us] (0.00%; 0.96%)
				tir.InjectSoftwarePipeline: 16us [16us] (0.00%; 1.24%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.29%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.29%)
				tir.BF16Legalize: 27us [4us] (0.00%; 2.06%)
					tir.BF16Promote: 7us [7us] (0.00%; 27.63%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 22.19%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 35.18%)
				tir.NarrowDataType: 44us [44us] (0.00%; 3.37%)
				tir.Simplify: 154us [154us] (0.00%; 11.78%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.45%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.34%)
				tir.InjectVirtualThread: 16us [16us] (0.00%; 1.22%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.43%)
				tir.StorageRewrite: 149us [149us] (0.00%; 11.39%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.50%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.72%)
				tir.RenormalizeSplitPattern: 85us [85us] (0.00%; 6.46%)
				tir.Simplify: 90us [90us] (0.00%; 6.87%)
				tir.RemoveNoOp: 18us [18us] (0.00%; 1.39%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.44%)
				tir.HoistIfThenElse: 139us [5us] (0.00%; 10.58%)
					tir.InsertHoistIfThenElse: 28us [28us] (0.00%; 20.10%)
					tir.Simplify: 90us [90us] (0.00%; 65.06%)
					tir.RemoveNoOp: 16us [16us] (0.00%; 11.57%)
				tir.CommonSubexprElimTIR: 179us [179us] (0.00%; 13.69%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 1496us [27us] (0.01%; 0.45%)
				tir.InjectPrefetch: 11us [11us] (0.00%; 0.76%)
				tir.TextureFlatten: 27us [27us] (0.00%; 1.79%)
				tir.StorageFlatten: 275us [22us] (0.00%; 18.37%)
					tir.StorageFlatten_impl: 252us [8us] (0.00%; 91.86%)
						tir.BufferShapeLegalize: 41us [41us] (0.00%; 16.35%)
						tir.BufferStrideLegalize: 27us [27us] (0.00%; 10.51%)
						tir.ThreadScopePropagate: 19us [19us] (0.00%; 7.68%)
						tir.BufferBindUnwrapper: 24us [24us] (0.00%; 9.48%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.59%)
						tir.StorageFlattener: 117us [117us] (0.00%; 46.44%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 4.78%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.34%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.41%)
				tir.PlanAndUpdateBufferAllocationLocation: 5us [5us] (0.00%; 0.32%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.28%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.28%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.47%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.31%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.97%)
				tir.InjectSoftwarePipeline: 19us [19us] (0.00%; 1.28%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.29%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.29%)
				tir.BF16Legalize: 33us [4us] (0.00%; 2.23%)
					tir.BF16Promote: 9us [9us] (0.00%; 28.05%)
					tir.BF16CastElimination: 8us [8us] (0.00%; 22.63%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 36.09%)
				tir.NarrowDataType: 52us [52us] (0.00%; 3.49%)
				tir.Simplify: 126us [126us] (0.00%; 8.39%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.27%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.30%)
				tir.InjectVirtualThread: 18us [18us] (0.00%; 1.23%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.41%)
				tir.StorageRewrite: 76us [76us] (0.00%; 5.09%)
				tir.LowerVtcmAlloc: 8us [8us] (0.00%; 0.52%)
				tir.UnrollLoop: 11us [11us] (0.00%; 0.71%)
				tir.RenormalizeSplitPattern: 85us [85us] (0.00%; 5.69%)
				tir.Simplify: 195us [195us] (0.00%; 13.02%)
				tir.RemoveNoOp: 19us [19us] (0.00%; 1.29%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.45%)
				tir.HoistIfThenElse: 155us [5us] (0.00%; 10.36%)
					tir.InsertHoistIfThenElse: 31us [31us] (0.00%; 20.19%)
					tir.Simplify: 103us [103us] (0.00%; 66.34%)
					tir.RemoveNoOp: 16us [16us] (0.00%; 10.33%)
				tir.CommonSubexprElimTIR: 263us [263us] (0.00%; 17.61%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 1807us [22us] (0.01%; 0.54%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.77%)
				tir.TextureFlatten: 23us [23us] (0.00%; 1.28%)
				tir.StorageFlatten: 258us [22us] (0.00%; 14.31%)
					tir.StorageFlatten_impl: 236us [8us] (0.00%; 91.42%)
						tir.BufferShapeLegalize: 35us [35us] (0.00%; 14.98%)
						tir.BufferStrideLegalize: 25us [25us] (0.00%; 10.76%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 5.62%)
						tir.BufferBindUnwrapper: 22us [22us] (0.00%; 9.15%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.59%)
						tir.StorageFlattener: 117us [117us] (0.00%; 49.61%)
						tir.AssertSimplifier: 11us [11us] (0.00%; 4.81%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.27%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.29%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.23%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.22%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.22%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.35%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.23%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 0.81%)
				tir.InjectSoftwarePipeline: 22us [22us] (0.00%; 1.24%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.22%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.22%)
				tir.BF16Legalize: 37us [4us] (0.00%; 2.03%)
					tir.BF16Promote: 10us [10us] (0.00%; 26.89%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 19.56%)
					tir.BF16TypeLowering: 16us [16us] (0.00%; 42.39%)
				tir.NarrowDataType: 84us [84us] (0.00%; 4.65%)
				tir.Simplify: 195us [195us] (0.00%; 10.77%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.05%)
				tir.VectorizeLoop: 24us [24us] (0.00%; 1.34%)
				tir.InjectVirtualThread: 17us [17us] (0.00%; 0.94%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.38%)
				tir.StorageRewrite: 69us [69us] (0.00%; 3.83%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.41%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.52%)
				tir.RenormalizeSplitPattern: 62us [62us] (0.00%; 3.41%)
				tir.Simplify: 83us [83us] (0.00%; 4.57%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.77%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.38%)
				tir.HoistIfThenElse: 203us [5us] (0.00%; 11.25%)
					tir.InsertHoistIfThenElse: 54us [54us] (0.00%; 26.59%)
					tir.Simplify: 133us [133us] (0.00%; 65.51%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 5.69%)
				tir.CommonSubexprElimTIR: 575us [575us] (0.00%; 31.80%)
			tir.BindParams: 69us [69us] (0.00%; 0.02%)
			sequential: 1684us [48us] (0.01%; 0.51%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.88%)
				tir.TextureFlatten: 18us [18us] (0.00%; 1.08%)
				tir.StorageFlatten: 544us [23us] (0.00%; 32.29%)
					tir.StorageFlatten_impl: 520us [8us] (0.00%; 95.69%)
						tir.BufferShapeLegalize: 21us [21us] (0.00%; 4.08%)
						tir.BufferStrideLegalize: 15us [15us] (0.00%; 2.88%)
						tir.ThreadScopePropagate: 8us [8us] (0.00%; 1.55%)
						tir.BufferBindUnwrapper: 69us [69us] (0.00%; 13.20%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 0.66%)
						tir.StorageFlattener: 385us [385us] (0.00%; 73.95%)
						tir.AssertSimplifier: 11us [11us] (0.00%; 2.09%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.31%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.30%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.26%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.23%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.24%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.36%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.24%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.85%)
				tir.InjectSoftwarePipeline: 16us [16us] (0.00%; 0.98%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.27%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.23%)
				tir.BF16Legalize: 27us [5us] (0.00%; 1.63%)
					tir.BF16Promote: 7us [7us] (0.00%; 26.67%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 21.92%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 32.73%)
				tir.NarrowDataType: 65us [65us] (0.00%; 3.86%)
				tir.Simplify: 197us [197us] (0.00%; 11.69%)
				tir.LoopPartition: 50us [50us] (0.00%; 2.96%)
				tir.VectorizeLoop: 16us [16us] (0.00%; 0.92%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.78%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.36%)
				tir.StorageRewrite: 32us [32us] (0.00%; 1.91%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.31%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.48%)
				tir.RenormalizeSplitPattern: 56us [56us] (0.00%; 3.32%)
				tir.Simplify: 69us [69us] (0.00%; 4.08%)
				tir.RemoveNoOp: 15us [15us] (0.00%; 0.90%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.31%)
				tir.HoistIfThenElse: 164us [6us] (0.00%; 9.72%)
					tir.InsertHoistIfThenElse: 25us [25us] (0.00%; 15.37%)
					tir.Simplify: 108us [108us] (0.00%; 65.98%)
					tir.RemoveNoOp: 25us [25us] (0.00%; 15.18%)
				tir.CommonSubexprElimTIR: 260us [260us] (0.00%; 15.42%)
			tir.BindParams: 11us [11us] (0.00%; 0.00%)
			sequential: 3991us [50us] (0.03%; 1.20%)
				tir.InjectPrefetch: 18us [18us] (0.00%; 0.46%)
				tir.TextureFlatten: 44us [44us] (0.00%; 1.09%)
				tir.StorageFlatten: 703us [22us] (0.00%; 17.63%)
					tir.StorageFlatten_impl: 682us [8us] (0.00%; 96.93%)
						tir.BufferShapeLegalize: 53us [53us] (0.00%; 7.80%)
						tir.BufferStrideLegalize: 45us [45us] (0.00%; 6.61%)
						tir.ThreadScopePropagate: 27us [27us] (0.00%; 4.00%)
						tir.BufferBindUnwrapper: 42us [42us] (0.00%; 6.14%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.58%)
						tir.StorageFlattener: 476us [476us] (0.00%; 69.79%)
						tir.AssertSimplifier: 26us [26us] (0.00%; 3.85%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.12%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.12%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.09%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.09%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.09%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.19%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.10%)
				tir.LowerMatchBuffer: 27us [27us] (0.00%; 0.69%)
				tir.InjectSoftwarePipeline: 35us [35us] (0.00%; 0.88%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.11%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.10%)
				tir.BF16Legalize: 45us [5us] (0.00%; 1.14%)
					tir.BF16Promote: 12us [12us] (0.00%; 27.44%)
					tir.BF16CastElimination: 11us [11us] (0.00%; 25.10%)
					tir.BF16TypeLowering: 17us [17us] (0.00%; 37.48%)
				tir.NarrowDataType: 150us [150us] (0.00%; 3.75%)
				tir.Simplify: 320us [320us] (0.00%; 8.02%)
				tir.LoopPartition: 31us [31us] (0.00%; 0.77%)
				tir.VectorizeLoop: 29us [29us] (0.00%; 0.72%)
				tir.InjectVirtualThread: 30us [30us] (0.00%; 0.75%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.18%)
				tir.StorageRewrite: 85us [85us] (0.00%; 2.14%)
				tir.LowerVtcmAlloc: 10us [10us] (0.00%; 0.26%)
				tir.UnrollLoop: 63us [63us] (0.00%; 1.59%)
				tir.RenormalizeSplitPattern: 115us [115us] (0.00%; 2.88%)
				tir.Simplify: 247us [247us] (0.00%; 6.19%)
				tir.RemoveNoOp: 21us [21us] (0.00%; 0.52%)
				tir.RewriteUnsafeSelect: 12us [12us] (0.00%; 0.30%)
				tir.HoistIfThenElse: 204us [5us] (0.00%; 5.11%)
					tir.InsertHoistIfThenElse: 42us [42us] (0.00%; 20.61%)
					tir.Simplify: 141us [141us] (0.00%; 69.01%)
					tir.RemoveNoOp: 16us [16us] (0.00%; 7.70%)
				tir.CommonSubexprElimTIR: 1703us [1703us] (0.01%; 42.66%)
			tir.BindParams: 9us [9us] (0.00%; 0.00%)
			sequential: 3137us [26us] (0.02%; 0.95%)
				tir.InjectPrefetch: 17us [17us] (0.00%; 0.53%)
				tir.TextureFlatten: 50us [50us] (0.00%; 1.58%)
				tir.StorageFlatten: 1027us [21us] (0.01%; 32.75%)
					tir.StorageFlatten_impl: 1007us [8us] (0.01%; 98.00%)
						tir.BufferShapeLegalize: 49us [49us] (0.00%; 4.87%)
						tir.BufferStrideLegalize: 41us [41us] (0.00%; 4.10%)
						tir.ThreadScopePropagate: 33us [33us] (0.00%; 3.30%)
						tir.BufferBindUnwrapper: 39us [39us] (0.00%; 3.91%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 0.31%)
						tir.StorageFlattener: 821us [821us] (0.01%; 81.54%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 1.17%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.15%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.15%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.13%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.12%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.12%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.19%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.13%)
				tir.LowerMatchBuffer: 16us [16us] (0.00%; 0.50%)
				tir.InjectSoftwarePipeline: 22us [22us] (0.00%; 0.70%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.13%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.13%)
				tir.BF16Legalize: 35us [5us] (0.00%; 1.11%)
					tir.BF16Promote: 9us [9us] (0.00%; 25.65%)
					tir.BF16CastElimination: 8us [8us] (0.00%; 23.13%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 38.06%)
				tir.NarrowDataType: 100us [100us] (0.00%; 3.20%)
				tir.Simplify: 202us [202us] (0.00%; 6.45%)
				tir.LoopPartition: 18us [18us] (0.00%; 0.57%)
				tir.VectorizeLoop: 18us [18us] (0.00%; 0.56%)
				tir.InjectVirtualThread: 14us [14us] (0.00%; 0.46%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.19%)
				tir.StorageRewrite: 39us [39us] (0.00%; 1.25%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.20%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.27%)
				tir.RenormalizeSplitPattern: 59us [59us] (0.00%; 1.89%)
				tir.Simplify: 76us [76us] (0.00%; 2.43%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 0.41%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 113us [5us] (0.00%; 3.61%)
					tir.InsertHoistIfThenElse: 23us [23us] (0.00%; 19.87%)
					tir.Simplify: 76us [76us] (0.00%; 66.82%)
					tir.RemoveNoOp: 10us [10us] (0.00%; 9.21%)
				tir.CommonSubexprElimTIR: 1226us [1226us] (0.01%; 39.09%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 12450us [23us] (0.08%; 3.75%)
				tir.InjectPrefetch: 17us [17us] (0.00%; 0.14%)
