sequential: 33391us [209us] (0.17%; 0.17%)
	InferType: 22982us [22982us] (0.12%; 44.20%)
AnnotateMemoryScope: 30750us [8364us] (0.16%; 0.16%)
	InferType: 22386us [22386us] (0.11%; 72.80%)
sequential: 1257294us [29us] (6.44%; 6.44%)
	RelayToTIRTargetHook: 565us [565us] (0.00%; 0.04%)
	InferType: 22475us [22475us] (0.12%; 1.79%)
	LowerTE: 1226968us [3224us] (6.28%; 97.59%)
		LowerTensorExpr: 1223744us [621617us] (6.27%; 99.74%)
			sequential: 22744us [40us] (0.12%; 1.86%)
				tir.InjectPrefetch: 28us [28us] (0.00%; 0.12%)
				tir.TextureFlatten: 524us [524us] (0.00%; 2.30%)
				tir.StorageFlatten: 2678us [40us] (0.01%; 11.78%)
					tir.StorageFlatten_impl: 2638us [45us] (0.01%; 98.51%)
						tir.BufferShapeLegalize: 418us [418us] (0.00%; 15.85%)
						tir.BufferStrideLegalize: 276us [276us] (0.00%; 10.46%)
						tir.ThreadScopePropagate: 63us [63us] (0.00%; 2.41%)
						tir.BufferBindUnwrapper: 276us [276us] (0.00%; 10.46%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 0.17%)
						tir.StorageFlattener: 1338us [1338us] (0.01%; 50.69%)
						tir.AssertSimplifier: 218us [218us] (0.00%; 8.27%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 12us [12us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 65us [65us] (0.00%; 0.29%)
				tir.InjectSoftwarePipeline: 85us [85us] (0.00%; 0.37%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 114us [5us] (0.00%; 0.50%)
					tir.BF16Promote: 43us [43us] (0.00%; 37.27%)
					tir.BF16CastElimination: 27us [27us] (0.00%; 23.42%)
					tir.BF16TypeLowering: 40us [40us] (0.00%; 34.97%)
				tir.NarrowDataType: 564us [564us] (0.00%; 2.48%)
				tir.Simplify: 1404us [1404us] (0.01%; 6.17%)
				tir.LoopPartition: 67us [67us] (0.00%; 0.29%)
				tir.VectorizeLoop: 672us [672us] (0.00%; 2.95%)
				tir.InjectVirtualThread: 285us [285us] (0.00%; 1.25%)
				tir.InjectDoubleBuffer: 14us [14us] (0.00%; 0.06%)
				tir.StorageRewrite: 238us [238us] (0.00%; 1.05%)
				tir.LowerVtcmAlloc: 24us [24us] (0.00%; 0.11%)
				tir.UnrollLoop: 185us [185us] (0.00%; 0.81%)
				tir.RenormalizeSplitPattern: 1312us [1312us] (0.01%; 5.77%)
				tir.Simplify: 2155us [2155us] (0.01%; 9.47%)
				tir.RemoveNoOp: 84us [84us] (0.00%; 0.37%)
				tir.RewriteUnsafeSelect: 61us [61us] (0.00%; 0.27%)
				tir.HoistIfThenElse: 2032us [7us] (0.01%; 8.93%)
					tir.InsertHoistIfThenElse: 403us [403us] (0.00%; 19.84%)
					tir.Simplify: 1558us [1558us] (0.01%; 76.70%)
					tir.RemoveNoOp: 63us [63us] (0.00%; 3.11%)
				tir.CommonSubexprElimTIR: 10065us [10065us] (0.05%; 44.25%)
			tir.BindParams: 32us [32us] (0.00%; 0.00%)
			sequential: 7433us [72us] (0.04%; 0.61%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.20%)
				tir.TextureFlatten: 278us [278us] (0.00%; 3.73%)
				tir.StorageFlatten: 1047us [54us] (0.01%; 14.09%)
					tir.StorageFlatten_impl: 993us [8us] (0.01%; 94.87%)
						tir.BufferShapeLegalize: 221us [221us] (0.00%; 22.24%)
						tir.BufferStrideLegalize: 150us [150us] (0.00%; 15.14%)
						tir.ThreadScopePropagate: 14us [14us] (0.00%; 1.39%)
						tir.BufferBindUnwrapper: 146us [146us] (0.00%; 14.72%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.40%)
						tir.StorageFlattener: 309us [309us] (0.00%; 31.09%)
						tir.AssertSimplifier: 141us [141us] (0.00%; 14.18%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.08%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.07%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.06%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.06%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.06%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.10%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.06%)
				tir.LowerMatchBuffer: 21us [21us] (0.00%; 0.29%)
				tir.InjectSoftwarePipeline: 27us [27us] (0.00%; 0.37%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.06%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.06%)
				tir.BF16Legalize: 42us [4us] (0.00%; 0.56%)
					tir.BF16Promote: 14us [14us] (0.00%; 32.64%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 23.70%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 32.93%)
				tir.NarrowDataType: 109us [109us] (0.00%; 1.46%)
				tir.Simplify: 730us [730us] (0.00%; 9.82%)
				tir.LoopPartition: 26us [26us] (0.00%; 0.35%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.06%)
				tir.InjectVirtualThread: 141us [141us] (0.00%; 1.89%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.11%)
				tir.StorageRewrite: 46us [46us] (0.00%; 0.61%)
				tir.LowerVtcmAlloc: 9us [9us] (0.00%; 0.12%)
				tir.UnrollLoop: 13us [13us] (0.00%; 0.18%)
				tir.RenormalizeSplitPattern: 352us [352us] (0.00%; 4.74%)
				tir.Simplify: 707us [707us] (0.00%; 9.52%)
				tir.RemoveNoOp: 35us [35us] (0.00%; 0.47%)
				tir.RewriteUnsafeSelect: 12us [12us] (0.00%; 0.16%)
				tir.HoistIfThenElse: 1156us [8us] (0.01%; 15.55%)
					tir.InsertHoistIfThenElse: 241us [241us] (0.00%; 20.84%)
					tir.Simplify: 877us [877us] (0.00%; 75.87%)
					tir.RemoveNoOp: 30us [30us] (0.00%; 2.61%)
				tir.CommonSubexprElimTIR: 2537us [2537us] (0.01%; 34.14%)
			tir.BindParams: 19us [19us] (0.00%; 0.00%)
			sequential: 34877us [44us] (0.18%; 2.85%)
				tir.InjectPrefetch: 27us [27us] (0.00%; 0.08%)
				tir.TextureFlatten: 95us [95us] (0.00%; 0.27%)
				tir.StorageFlatten: 1597us [25us] (0.01%; 4.58%)
					tir.StorageFlatten_impl: 1572us [9us] (0.01%; 98.44%)
						tir.BufferShapeLegalize: 119us [119us] (0.00%; 7.60%)
						tir.BufferStrideLegalize: 89us [89us] (0.00%; 5.67%)
						tir.ThreadScopePropagate: 52us [52us] (0.00%; 3.33%)
						tir.BufferBindUnwrapper: 83us [83us] (0.00%; 5.30%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.26%)
						tir.StorageFlattener: 1156us [1156us] (0.01%; 73.58%)
						tir.AssertSimplifier: 58us [58us] (0.00%; 3.66%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 60us [60us] (0.00%; 0.17%)
				tir.InjectSoftwarePipeline: 72us [72us] (0.00%; 0.21%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 90us [5us] (0.00%; 0.26%)
					tir.BF16Promote: 24us [24us] (0.00%; 27.08%)
					tir.BF16CastElimination: 23us [23us] (0.00%; 25.14%)
					tir.BF16TypeLowering: 38us [38us] (0.00%; 42.50%)
				tir.NarrowDataType: 383us [383us] (0.00%; 1.10%)
				tir.Simplify: 775us [775us] (0.00%; 2.22%)
				tir.LoopPartition: 61us [61us] (0.00%; 0.17%)
				tir.VectorizeLoop: 56us [56us] (0.00%; 0.16%)
				tir.InjectVirtualThread: 74us [74us] (0.00%; 0.21%)
				tir.InjectDoubleBuffer: 42us [42us] (0.00%; 0.12%)
				tir.StorageRewrite: 221us [221us] (0.00%; 0.63%)
				tir.LowerVtcmAlloc: 21us [21us] (0.00%; 0.06%)
				tir.UnrollLoop: 264us [264us] (0.00%; 0.76%)
				tir.RenormalizeSplitPattern: 450us [450us] (0.00%; 1.29%)
				tir.Simplify: 1687us [1687us] (0.01%; 4.84%)
				tir.RemoveNoOp: 107us [107us] (0.00%; 0.31%)
				tir.RewriteUnsafeSelect: 78us [78us] (0.00%; 0.22%)
				tir.HoistIfThenElse: 1232us [6us] (0.01%; 3.53%)
					tir.InsertHoistIfThenElse: 217us [217us] (0.00%; 17.61%)
					tir.Simplify: 957us [957us] (0.00%; 77.68%)
					tir.RemoveNoOp: 52us [52us] (0.00%; 4.20%)
				tir.CommonSubexprElimTIR: 27395us [27395us] (0.14%; 78.55%)
			tir.BindParams: 22us [22us] (0.00%; 0.00%)
			sequential: 30381us [51us] (0.16%; 2.48%)
				tir.InjectPrefetch: 30us [30us] (0.00%; 0.10%)
				tir.TextureFlatten: 551us [551us] (0.00%; 1.82%)
				tir.StorageFlatten: 3305us [62us] (0.02%; 10.88%)
					tir.StorageFlatten_impl: 3243us [23us] (0.02%; 98.12%)
						tir.BufferShapeLegalize: 567us [567us] (0.00%; 17.48%)
						tir.BufferStrideLegalize: 369us [369us] (0.00%; 11.38%)
						tir.ThreadScopePropagate: 121us [121us] (0.00%; 3.73%)
						tir.BufferBindUnwrapper: 352us [352us] (0.00%; 10.87%)
						tir.ApplyLayoutTransforms: 6us [6us] (0.00%; 0.18%)
						tir.StorageFlattener: 1538us [1538us] (0.01%; 47.43%)
						tir.AssertSimplifier: 267us [267us] (0.00%; 8.22%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 53us [53us] (0.00%; 0.18%)
				tir.ConvertBlocksToOpaque: 11us [11us] (0.00%; 0.03%)
				tir.UnifyThreadBinding: 5us [5us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 20us [20us] (0.00%; 0.07%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 117us [117us] (0.00%; 0.38%)
				tir.InjectSoftwarePipeline: 93us [93us] (0.00%; 0.31%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 110us [6us] (0.00%; 0.36%)
					tir.BF16Promote: 40us [40us] (0.00%; 36.21%)
					tir.BF16CastElimination: 27us [27us] (0.00%; 24.92%)
					tir.BF16TypeLowering: 37us [37us] (0.00%; 33.77%)
				tir.NarrowDataType: 413us [413us] (0.00%; 1.36%)
				tir.Simplify: 1891us [1891us] (0.01%; 6.22%)
				tir.LoopPartition: 76us [76us] (0.00%; 0.25%)
				tir.VectorizeLoop: 104us [104us] (0.00%; 0.34%)
				tir.InjectVirtualThread: 273us [273us] (0.00%; 0.90%)
				tir.InjectDoubleBuffer: 12us [12us] (0.00%; 0.04%)
				tir.StorageRewrite: 225us [225us] (0.00%; 0.74%)
				tir.LowerVtcmAlloc: 23us [23us] (0.00%; 0.08%)
				tir.UnrollLoop: 366us [366us] (0.00%; 1.20%)
				tir.RenormalizeSplitPattern: 808us [808us] (0.00%; 2.66%)
				tir.Simplify: 2522us [2522us] (0.01%; 8.30%)
				tir.RemoveNoOp: 72us [72us] (0.00%; 0.24%)
				tir.RewriteUnsafeSelect: 79us [79us] (0.00%; 0.26%)
				tir.HoistIfThenElse: 2604us [8us] (0.01%; 8.57%)
					tir.InsertHoistIfThenElse: 502us [502us] (0.00%; 19.27%)
					tir.Simplify: 2009us [2009us] (0.01%; 77.15%)
					tir.RemoveNoOp: 85us [85us] (0.00%; 3.28%)
				tir.CommonSubexprElimTIR: 16544us [16544us] (0.08%; 54.45%)
			tir.BindParams: 28us [28us] (0.00%; 0.00%)
			sequential: 18653us [40us] (0.10%; 1.52%)
				tir.InjectPrefetch: 51us [51us] (0.00%; 0.27%)
				tir.TextureFlatten: 86us [86us] (0.00%; 0.46%)
				tir.StorageFlatten: 1421us [22us] (0.01%; 7.62%)
					tir.StorageFlatten_impl: 1399us [8us] (0.01%; 98.48%)
						tir.BufferShapeLegalize: 174us [174us] (0.00%; 12.42%)
						tir.BufferStrideLegalize: 85us [85us] (0.00%; 6.04%)
						tir.ThreadScopePropagate: 50us [50us] (0.00%; 3.57%)
						tir.BufferBindUnwrapper: 81us [81us] (0.00%; 5.80%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.29%)
						tir.StorageFlattener: 952us [952us] (0.00%; 68.02%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 3.29%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 57us [57us] (0.00%; 0.30%)
				tir.InjectSoftwarePipeline: 69us [69us] (0.00%; 0.37%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 80us [4us] (0.00%; 0.43%)
					tir.BF16Promote: 23us [23us] (0.00%; 29.06%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 27.09%)
					tir.BF16TypeLowering: 31us [31us] (0.00%; 38.60%)
				tir.NarrowDataType: 312us [312us] (0.00%; 1.67%)
				tir.Simplify: 710us [710us] (0.00%; 3.80%)
				tir.LoopPartition: 55us [55us] (0.00%; 0.30%)
				tir.VectorizeLoop: 52us [52us] (0.00%; 0.28%)
				tir.InjectVirtualThread: 67us [67us] (0.00%; 0.36%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.05%)
				tir.StorageRewrite: 195us [195us] (0.00%; 1.04%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.10%)
				tir.UnrollLoop: 171us [171us] (0.00%; 0.92%)
				tir.RenormalizeSplitPattern: 449us [449us] (0.00%; 2.40%)
				tir.Simplify: 1034us [1034us] (0.01%; 5.54%)
				tir.RemoveNoOp: 87us [87us] (0.00%; 0.47%)
				tir.RewriteUnsafeSelect: 35us [35us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 759us [4us] (0.00%; 4.07%)
					tir.InsertHoistIfThenElse: 125us [125us] (0.00%; 16.50%)
					tir.Simplify: 587us [587us] (0.00%; 77.34%)
					tir.RemoveNoOp: 42us [42us] (0.00%; 5.58%)
				tir.CommonSubexprElimTIR: 12853us [12853us] (0.07%; 68.91%)
			tir.BindParams: 15us [15us] (0.00%; 0.00%)
			sequential: 18327us [22us] (0.09%; 1.50%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.14%)
				tir.TextureFlatten: 89us [89us] (0.00%; 0.48%)
				tir.StorageFlatten: 1498us [23us] (0.01%; 8.17%)
					tir.StorageFlatten_impl: 1475us [8us] (0.01%; 98.49%)
						tir.BufferShapeLegalize: 122us [122us] (0.00%; 8.26%)
						tir.BufferStrideLegalize: 89us [89us] (0.00%; 6.00%)
						tir.ThreadScopePropagate: 59us [59us] (0.00%; 4.00%)
						tir.BufferBindUnwrapper: 83us [83us] (0.00%; 5.62%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.27%)
						tir.StorageFlattener: 1065us [1065us] (0.01%; 72.21%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 3.12%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 59us [59us] (0.00%; 0.32%)
				tir.InjectSoftwarePipeline: 74us [74us] (0.00%; 0.40%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 89us [4us] (0.00%; 0.48%)
					tir.BF16Promote: 26us [26us] (0.00%; 29.35%)
					tir.BF16CastElimination: 24us [24us] (0.00%; 26.99%)
					tir.BF16TypeLowering: 35us [35us] (0.00%; 38.98%)
				tir.NarrowDataType: 330us [330us] (0.00%; 1.80%)
				tir.Simplify: 747us [747us] (0.00%; 4.07%)
				tir.LoopPartition: 58us [58us] (0.00%; 0.32%)
				tir.VectorizeLoop: 99us [99us] (0.00%; 0.54%)
				tir.InjectVirtualThread: 84us [84us] (0.00%; 0.46%)
				tir.InjectDoubleBuffer: 30us [30us] (0.00%; 0.17%)
				tir.StorageRewrite: 194us [194us] (0.00%; 1.06%)
				tir.LowerVtcmAlloc: 59us [59us] (0.00%; 0.32%)
				tir.UnrollLoop: 164us [164us] (0.00%; 0.89%)
				tir.RenormalizeSplitPattern: 402us [402us] (0.00%; 2.19%)
				tir.Simplify: 959us [959us] (0.00%; 5.23%)
				tir.RemoveNoOp: 61us [61us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 36us [36us] (0.00%; 0.20%)
				tir.HoistIfThenElse: 808us [4us] (0.00%; 4.41%)
					tir.InsertHoistIfThenElse: 126us [126us] (0.00%; 15.60%)
					tir.Simplify: 632us [632us] (0.00%; 78.19%)
					tir.RemoveNoOp: 46us [46us] (0.00%; 5.67%)
				tir.CommonSubexprElimTIR: 12396us [12396us] (0.06%; 67.64%)
			tir.BindParams: 16us [16us] (0.00%; 0.00%)
			sequential: 15958us [20us] (0.08%; 1.30%)
				tir.InjectPrefetch: 24us [24us] (0.00%; 0.15%)
				tir.TextureFlatten: 78us [78us] (0.00%; 0.49%)
				tir.StorageFlatten: 1323us [22us] (0.01%; 8.29%)
					tir.StorageFlatten_impl: 1302us [40us] (0.01%; 98.36%)
						tir.BufferShapeLegalize: 113us [113us] (0.00%; 8.65%)
						tir.BufferStrideLegalize: 87us [87us] (0.00%; 6.65%)
						tir.ThreadScopePropagate: 52us [52us] (0.00%; 4.01%)
						tir.BufferBindUnwrapper: 101us [101us] (0.00%; 7.79%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.29%)
						tir.StorageFlattener: 864us [864us] (0.00%; 66.36%)
						tir.AssertSimplifier: 41us [41us] (0.00%; 3.16%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 39us [39us] (0.00%; 0.25%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 74us [74us] (0.00%; 0.46%)
				tir.InjectSoftwarePipeline: 98us [98us] (0.00%; 0.62%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 96us [4us] (0.00%; 0.60%)
					tir.BF16Promote: 24us [24us] (0.00%; 25.10%)
					tir.BF16CastElimination: 21us [21us] (0.00%; 22.02%)
					tir.BF16TypeLowering: 47us [47us] (0.00%; 48.82%)
				tir.NarrowDataType: 342us [342us] (0.00%; 2.14%)
				tir.Simplify: 632us [632us] (0.00%; 3.96%)
				tir.LoopPartition: 52us [52us] (0.00%; 0.33%)
				tir.VectorizeLoop: 55us [55us] (0.00%; 0.34%)
				tir.InjectVirtualThread: 60us [60us] (0.00%; 0.38%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.06%)
				tir.StorageRewrite: 174us [174us] (0.00%; 1.09%)
				tir.LowerVtcmAlloc: 19us [19us] (0.00%; 0.12%)
				tir.UnrollLoop: 144us [144us] (0.00%; 0.90%)
				tir.RenormalizeSplitPattern: 326us [326us] (0.00%; 2.04%)
				tir.Simplify: 770us [770us] (0.00%; 4.83%)
				tir.RemoveNoOp: 53us [53us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 31us [31us] (0.00%; 0.20%)
				tir.HoistIfThenElse: 704us [4us] (0.00%; 4.41%)
					tir.InsertHoistIfThenElse: 129us [129us] (0.00%; 18.27%)
					tir.Simplify: 533us [533us] (0.00%; 75.68%)
					tir.RemoveNoOp: 38us [38us] (0.00%; 5.42%)
				tir.CommonSubexprElimTIR: 10800us [10800us] (0.06%; 67.68%)
			tir.BindParams: 15us [15us] (0.00%; 0.00%)
			sequential: 83829us [29us] (0.43%; 6.85%)
				tir.InjectPrefetch: 26us [26us] (0.00%; 0.03%)
				tir.TextureFlatten: 90us [90us] (0.00%; 0.11%)
				tir.StorageFlatten: 1532us [23us] (0.01%; 1.83%)
					tir.StorageFlatten_impl: 1509us [9us] (0.01%; 98.48%)
						tir.BufferShapeLegalize: 125us [125us] (0.00%; 8.32%)
						tir.BufferStrideLegalize: 95us [95us] (0.00%; 6.28%)
						tir.ThreadScopePropagate: 96us [96us] (0.00%; 6.38%)
						tir.BufferBindUnwrapper: 114us [114us] (0.00%; 7.56%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.29%)
						tir.StorageFlattener: 1016us [1016us] (0.01%; 67.35%)
						tir.AssertSimplifier: 49us [49us] (0.00%; 3.22%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.00%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.00%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.00%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.01%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.00%)
				tir.LowerMatchBuffer: 64us [64us] (0.00%; 0.08%)
				tir.InjectSoftwarePipeline: 71us [71us] (0.00%; 0.08%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.00%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.10%)
					tir.BF16Promote: 24us [24us] (0.00%; 29.25%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 26.73%)
