sequential: 24829us [13us] (0.14%; 0.14%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.07%)
				tir.InjectVirtualThread: 126us [126us] (0.00%; 1.93%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.12%)
				tir.StorageRewrite: 45us [45us] (0.00%; 0.70%)
				tir.LowerVtcmAlloc: 9us [9us] (0.00%; 0.13%)
				tir.UnrollLoop: 13us [13us] (0.00%; 0.19%)
				tir.RenormalizeSplitPattern: 269us [269us] (0.00%; 4.13%)
				tir.Simplify: 782us [782us] (0.00%; 12.00%)
				tir.RemoveNoOp: 30us [30us] (0.00%; 0.46%)
				tir.RewriteUnsafeSelect: 10us [10us] (0.00%; 0.15%)
				tir.HoistIfThenElse: 759us [5us] (0.00%; 11.66%)
					tir.InsertHoistIfThenElse: 154us [154us] (0.00%; 20.29%)
					tir.Simplify: 577us [577us] (0.00%; 75.97%)
					tir.RemoveNoOp: 23us [23us] (0.00%; 3.04%)
				tir.CommonSubexprElimTIR: 2371us [2371us] (0.01%; 36.40%)
			tir.BindParams: 13us [13us] (0.00%; 0.00%)
			sequential: 33280us [38us] (0.18%; 2.83%)
				tir.InjectPrefetch: 26us [26us] (0.00%; 0.08%)
				tir.TextureFlatten: 88us [88us] (0.00%; 0.26%)
				tir.StorageFlatten: 1600us [26us] (0.01%; 4.81%)
					tir.StorageFlatten_impl: 1575us [8us] (0.01%; 98.40%)
						tir.BufferShapeLegalize: 125us [125us] (0.00%; 7.95%)
						tir.BufferStrideLegalize: 88us [88us] (0.00%; 5.58%)
						tir.ThreadScopePropagate: 51us [51us] (0.00%; 3.21%)
						tir.BufferBindUnwrapper: 84us [84us] (0.00%; 5.33%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.25%)
						tir.StorageFlattener: 1167us [1167us] (0.01%; 74.09%)
						tir.AssertSimplifier: 48us [48us] (0.00%; 3.06%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 57us [57us] (0.00%; 0.17%)
				tir.InjectSoftwarePipeline: 71us [71us] (0.00%; 0.21%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 83us [4us] (0.00%; 0.25%)
					tir.BF16Promote: 24us [24us] (0.00%; 29.03%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 26.94%)
					tir.BF16TypeLowering: 32us [32us] (0.00%; 38.91%)
				tir.NarrowDataType: 322us [322us] (0.00%; 0.97%)
				tir.Simplify: 729us [729us] (0.00%; 2.19%)
				tir.LoopPartition: 58us [58us] (0.00%; 0.17%)
				tir.VectorizeLoop: 56us [56us] (0.00%; 0.17%)
				tir.InjectVirtualThread: 71us [71us] (0.00%; 0.21%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.03%)
				tir.StorageRewrite: 186us [186us] (0.00%; 0.56%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.06%)
				tir.UnrollLoop: 267us [267us] (0.00%; 0.80%)
				tir.RenormalizeSplitPattern: 427us [427us] (0.00%; 1.28%)
				tir.Simplify: 1624us [1624us] (0.01%; 4.88%)
				tir.RemoveNoOp: 66us [66us] (0.00%; 0.20%)
				tir.RewriteUnsafeSelect: 60us [60us] (0.00%; 0.18%)
				tir.HoistIfThenElse: 1175us [5us] (0.01%; 3.53%)
					tir.InsertHoistIfThenElse: 181us [181us] (0.00%; 15.40%)
					tir.Simplify: 940us [940us] (0.01%; 79.98%)
					tir.RemoveNoOp: 49us [49us] (0.00%; 4.16%)
				tir.CommonSubexprElimTIR: 26199us [26199us] (0.14%; 78.72%)
			tir.BindParams: 26us [26us] (0.00%; 0.00%)
			sequential: 27646us [28us] (0.15%; 2.35%)
				tir.InjectPrefetch: 28us [28us] (0.00%; 0.10%)
				tir.TextureFlatten: 285us [285us] (0.00%; 1.03%)
				tir.StorageFlatten: 2431us [23us] (0.01%; 8.79%)
					tir.StorageFlatten_impl: 2408us [9us] (0.01%; 99.06%)
						tir.BufferShapeLegalize: 304us [304us] (0.00%; 12.61%)
						tir.BufferStrideLegalize: 264us [264us] (0.00%; 10.94%)
						tir.ThreadScopePropagate: 79us [79us] (0.00%; 3.28%)
						tir.BufferBindUnwrapper: 255us [255us] (0.00%; 10.60%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.17%)
						tir.StorageFlattener: 1250us [1250us] (0.01%; 51.92%)
						tir.AssertSimplifier: 244us [244us] (0.00%; 10.12%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.04%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 68us [68us] (0.00%; 0.25%)
				tir.InjectSoftwarePipeline: 86us [86us] (0.00%; 0.31%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 102us [4us] (0.00%; 0.37%)
					tir.BF16Promote: 35us [35us] (0.00%; 34.00%)
					tir.BF16CastElimination: 27us [27us] (0.00%; 26.13%)
					tir.BF16TypeLowering: 37us [37us] (0.00%; 35.79%)
				tir.NarrowDataType: 375us [375us] (0.00%; 1.36%)
				tir.Simplify: 1591us [1591us] (0.01%; 5.76%)
				tir.LoopPartition: 70us [70us] (0.00%; 0.25%)
				tir.VectorizeLoop: 68us [68us] (0.00%; 0.25%)
				tir.InjectVirtualThread: 230us [230us] (0.00%; 0.83%)
				tir.InjectDoubleBuffer: 12us [12us] (0.00%; 0.04%)
				tir.StorageRewrite: 212us [212us] (0.00%; 0.77%)
				tir.LowerVtcmAlloc: 24us [24us] (0.00%; 0.09%)
				tir.UnrollLoop: 355us [355us] (0.00%; 1.29%)
				tir.RenormalizeSplitPattern: 680us [680us] (0.00%; 2.46%)
				tir.Simplify: 2310us [2310us] (0.01%; 8.36%)
				tir.RemoveNoOp: 68us [68us] (0.00%; 0.25%)
				tir.RewriteUnsafeSelect: 82us [82us] (0.00%; 0.30%)
				tir.HoistIfThenElse: 2473us [7us] (0.01%; 8.94%)
					tir.InsertHoistIfThenElse: 441us [441us] (0.00%; 17.83%)
					tir.Simplify: 1966us [1966us] (0.01%; 79.50%)
					tir.RemoveNoOp: 59us [59us] (0.00%; 2.40%)
				tir.CommonSubexprElimTIR: 16021us [16021us] (0.09%; 57.95%)
			tir.BindParams: 30us [30us] (0.00%; 0.00%)
			sequential: 17859us [44us] (0.10%; 1.52%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.14%)
				tir.TextureFlatten: 83us [83us] (0.00%; 0.47%)
				tir.StorageFlatten: 1467us [22us] (0.01%; 8.21%)
					tir.StorageFlatten_impl: 1445us [8us] (0.01%; 98.50%)
						tir.BufferShapeLegalize: 115us [115us] (0.00%; 7.93%)
						tir.BufferStrideLegalize: 84us [84us] (0.00%; 5.85%)
						tir.ThreadScopePropagate: 49us [49us] (0.00%; 3.41%)
						tir.BufferBindUnwrapper: 80us [80us] (0.00%; 5.56%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.26%)
						tir.StorageFlattener: 1041us [1041us] (0.01%; 72.07%)
						tir.AssertSimplifier: 63us [63us] (0.00%; 4.39%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 58us [58us] (0.00%; 0.32%)
				tir.InjectSoftwarePipeline: 70us [70us] (0.00%; 0.39%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.46%)
					tir.BF16Promote: 24us [24us] (0.00%; 28.81%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 27.18%)
					tir.BF16TypeLowering: 32us [32us] (0.00%; 39.02%)
				tir.NarrowDataType: 301us [301us] (0.00%; 1.69%)
				tir.Simplify: 703us [703us] (0.00%; 3.94%)
				tir.LoopPartition: 55us [55us] (0.00%; 0.31%)
				tir.VectorizeLoop: 54us [54us] (0.00%; 0.30%)
				tir.InjectVirtualThread: 68us [68us] (0.00%; 0.38%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.05%)
				tir.StorageRewrite: 178us [178us] (0.00%; 1.00%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.11%)
				tir.UnrollLoop: 152us [152us] (0.00%; 0.85%)
				tir.RenormalizeSplitPattern: 378us [378us] (0.00%; 2.12%)
				tir.Simplify: 944us [944us] (0.01%; 5.28%)
				tir.RemoveNoOp: 59us [59us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 35us [35us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 765us [4us] (0.00%; 4.28%)
					tir.InsertHoistIfThenElse: 122us [122us] (0.00%; 16.00%)
					tir.Simplify: 594us [594us] (0.00%; 77.59%)
					tir.RemoveNoOp: 45us [45us] (0.00%; 5.87%)
				tir.CommonSubexprElimTIR: 12265us [12265us] (0.07%; 68.67%)
			tir.BindParams: 16us [16us] (0.00%; 0.00%)
			sequential: 18434us [21us] (0.10%; 1.56%)
				tir.InjectPrefetch: 36us [36us] (0.00%; 0.20%)
				tir.TextureFlatten: 137us [137us] (0.00%; 0.74%)
				tir.StorageFlatten: 1501us [25us] (0.01%; 8.14%)
					tir.StorageFlatten_impl: 1476us [9us] (0.01%; 98.30%)
						tir.BufferShapeLegalize: 142us [142us] (0.00%; 9.60%)
						tir.BufferStrideLegalize: 116us [116us] (0.00%; 7.84%)
						tir.ThreadScopePropagate: 54us [54us] (0.00%; 3.66%)
						tir.BufferBindUnwrapper: 83us [83us] (0.00%; 5.61%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.27%)
						tir.StorageFlattener: 1022us [1022us] (0.01%; 69.21%)
						tir.AssertSimplifier: 47us [47us] (0.00%; 3.18%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 60us [60us] (0.00%; 0.32%)
				tir.InjectSoftwarePipeline: 77us [77us] (0.00%; 0.42%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 86us [4us] (0.00%; 0.47%)
					tir.BF16Promote: 25us [25us] (0.00%; 29.19%)
					tir.BF16CastElimination: 23us [23us] (0.00%; 26.97%)
					tir.BF16TypeLowering: 34us [34us] (0.00%; 39.13%)
				tir.NarrowDataType: 332us [332us] (0.00%; 1.80%)
				tir.Simplify: 796us [796us] (0.00%; 4.32%)
				tir.LoopPartition: 77us [77us] (0.00%; 0.42%)
				tir.VectorizeLoop: 60us [60us] (0.00%; 0.32%)
				tir.InjectVirtualThread: 71us [71us] (0.00%; 0.39%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.06%)
				tir.StorageRewrite: 191us [191us] (0.00%; 1.04%)
				tir.LowerVtcmAlloc: 22us [22us] (0.00%; 0.12%)
				tir.UnrollLoop: 156us [156us] (0.00%; 0.85%)
				tir.RenormalizeSplitPattern: 388us [388us] (0.00%; 2.11%)
				tir.Simplify: 962us [962us] (0.01%; 5.22%)
				tir.RemoveNoOp: 107us [107us] (0.00%; 0.58%)
				tir.RewriteUnsafeSelect: 45us [45us] (0.00%; 0.24%)
				tir.HoistIfThenElse: 820us [5us] (0.00%; 4.45%)
					tir.InsertHoistIfThenElse: 150us [150us] (0.00%; 18.26%)
					tir.Simplify: 619us [619us] (0.00%; 75.50%)
					tir.RemoveNoOp: 46us [46us] (0.00%; 5.62%)
				tir.CommonSubexprElimTIR: 12432us [12432us] (0.07%; 67.44%)
			tir.BindParams: 14us [14us] (0.00%; 0.00%)
			sequential: 15957us [20us] (0.09%; 1.35%)
				tir.InjectPrefetch: 24us [24us] (0.00%; 0.15%)
				tir.TextureFlatten: 80us [80us] (0.00%; 0.50%)
				tir.StorageFlatten: 1282us [22us] (0.01%; 8.03%)
					tir.StorageFlatten_impl: 1260us [8us] (0.01%; 98.28%)
						tir.BufferShapeLegalize: 111us [111us] (0.00%; 8.85%)
						tir.BufferStrideLegalize: 81us [81us] (0.00%; 6.43%)
						tir.ThreadScopePropagate: 47us [47us] (0.00%; 3.73%)
						tir.BufferBindUnwrapper: 76us [76us] (0.00%; 6.05%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.28%)
						tir.StorageFlattener: 888us [888us] (0.00%; 70.48%)
						tir.AssertSimplifier: 45us [45us] (0.00%; 3.56%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 53us [53us] (0.00%; 0.33%)
				tir.InjectSoftwarePipeline: 64us [64us] (0.00%; 0.40%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 80us [4us] (0.00%; 0.50%)
					tir.BF16Promote: 25us [25us] (0.00%; 31.70%)
					tir.BF16CastElimination: 21us [21us] (0.00%; 26.25%)
					tir.BF16TypeLowering: 29us [29us] (0.00%; 37.00%)
				tir.NarrowDataType: 299us [299us] (0.00%; 1.87%)
				tir.Simplify: 627us [627us] (0.00%; 3.93%)
				tir.LoopPartition: 51us [51us] (0.00%; 0.32%)
				tir.VectorizeLoop: 53us [53us] (0.00%; 0.33%)
				tir.InjectVirtualThread: 60us [60us] (0.00%; 0.38%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.06%)
				tir.StorageRewrite: 170us [170us] (0.00%; 1.06%)
				tir.LowerVtcmAlloc: 18us [18us] (0.00%; 0.12%)
				tir.UnrollLoop: 144us [144us] (0.00%; 0.90%)
				tir.RenormalizeSplitPattern: 325us [325us] (0.00%; 2.04%)
				tir.Simplify: 769us [769us] (0.00%; 4.82%)
				tir.RemoveNoOp: 52us [52us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 31us [31us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 685us [4us] (0.00%; 4.29%)
					tir.InsertHoistIfThenElse: 108us [108us] (0.00%; 15.74%)
					tir.Simplify: 534us [534us] (0.00%; 77.99%)
					tir.RemoveNoOp: 39us [39us] (0.00%; 5.65%)
				tir.CommonSubexprElimTIR: 11019us [11019us] (0.06%; 69.05%)
			tir.BindParams: 15us [15us] (0.00%; 0.00%)
			sequential: 88139us [27us] (0.48%; 7.48%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.03%)
				tir.TextureFlatten: 119us [119us] (0.00%; 0.14%)
				tir.StorageFlatten: 1536us [49us] (0.01%; 1.74%)
					tir.StorageFlatten_impl: 1487us [8us] (0.01%; 96.81%)
						tir.BufferShapeLegalize: 126us [126us] (0.00%; 8.49%)
						tir.BufferStrideLegalize: 89us [89us] (0.00%; 6.01%)
						tir.ThreadScopePropagate: 51us [51us] (0.00%; 3.43%)
						tir.BufferBindUnwrapper: 86us [86us] (0.00%; 5.79%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.25%)
						tir.StorageFlattener: 1068us [1068us] (0.01%; 71.86%)
						tir.AssertSimplifier: 54us [54us] (0.00%; 3.66%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.00%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.00%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.00%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.01%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.00%)
				tir.LowerMatchBuffer: 59us [59us] (0.00%; 0.07%)
				tir.InjectSoftwarePipeline: 73us [73us] (0.00%; 0.08%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.00%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.00%)
				tir.BF16Legalize: 108us [5us] (0.00%; 0.12%)
					tir.BF16Promote: 24us [24us] (0.00%; 22.11%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 20.47%)
