sequential: 9us [9us] (0.00%; 0.00%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.49%)
				tir.HoistIfThenElse: 132us [4us] (0.00%; 11.49%)
					tir.InsertHoistIfThenElse: 27us [27us] (0.00%; 20.70%)
					tir.Simplify: 86us [86us] (0.00%; 64.68%)
					tir.RemoveNoOp: 15us [15us] (0.00%; 11.24%)
				tir.CommonSubexprElimTIR: 157us [157us] (0.00%; 13.62%)
			tir.BindParams: 12us [12us] (0.00%; 0.00%)
			sequential: 1467us [29us] (0.01%; 0.41%)
				tir.InjectPrefetch: 12us [12us] (0.00%; 0.84%)
				tir.TextureFlatten: 27us [27us] (0.00%; 1.85%)
				tir.StorageFlatten: 271us [21us] (0.00%; 18.47%)
					tir.StorageFlatten_impl: 250us [7us] (0.00%; 92.28%)
						tir.BufferShapeLegalize: 40us [40us] (0.00%; 16.14%)
						tir.BufferStrideLegalize: 27us [27us] (0.00%; 10.83%)
						tir.ThreadScopePropagate: 19us [19us] (0.00%; 7.63%)
						tir.BufferBindUnwrapper: 24us [24us] (0.00%; 9.42%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.48%)
						tir.StorageFlattener: 117us [117us] (0.00%; 46.93%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 4.70%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.31%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.32%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.27%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.27%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.26%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.44%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.26%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.96%)
				tir.InjectSoftwarePipeline: 19us [19us] (0.00%; 1.32%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.26%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.26%)
				tir.BF16Legalize: 32us [4us] (0.00%; 2.19%)
					tir.BF16Promote: 9us [9us] (0.00%; 27.39%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 22.34%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 37.00%)
				tir.NarrowDataType: 50us [50us] (0.00%; 3.42%)
				tir.Simplify: 125us [125us] (0.00%; 8.51%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.27%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.33%)
				tir.InjectVirtualThread: 18us [18us] (0.00%; 1.20%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.41%)
				tir.StorageRewrite: 62us [62us] (0.00%; 4.25%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.49%)
				tir.UnrollLoop: 11us [11us] (0.00%; 0.73%)
				tir.RenormalizeSplitPattern: 97us [97us] (0.00%; 6.61%)
				tir.Simplify: 183us [183us] (0.00%; 12.48%)
				tir.RemoveNoOp: 22us [22us] (0.00%; 1.48%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.50%)
				tir.HoistIfThenElse: 158us [5us] (0.00%; 10.77%)
					tir.InsertHoistIfThenElse: 33us [33us] (0.00%; 20.78%)
					tir.Simplify: 106us [106us] (0.00%; 66.94%)
					tir.RemoveNoOp: 15us [15us] (0.00%; 9.39%)
				tir.CommonSubexprElimTIR: 254us [254us] (0.00%; 17.32%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 1705us [27us] (0.01%; 0.47%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.81%)
				tir.TextureFlatten: 23us [23us] (0.00%; 1.36%)
				tir.StorageFlatten: 309us [21us] (0.00%; 18.15%)
					tir.StorageFlatten_impl: 289us [48us] (0.00%; 93.26%)
						tir.BufferShapeLegalize: 34us [34us] (0.00%; 11.87%)
						tir.BufferStrideLegalize: 24us [24us] (0.00%; 8.34%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 4.39%)
						tir.BufferBindUnwrapper: 20us [20us] (0.00%; 6.87%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.25%)
						tir.StorageFlattener: 136us [136us] (0.00%; 47.23%)
						tir.AssertSimplifier: 10us [10us] (0.00%; 3.50%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.27%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.29%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.24%)
				tir.ConvertBlocksToOpaque: 32us [32us] (0.00%; 1.89%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.22%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.37%)
				tir.CompactBufferAllocation: 33us [33us] (0.00%; 1.95%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.84%)
				tir.InjectSoftwarePipeline: 46us [46us] (0.00%; 2.71%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.24%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.22%)
				tir.BF16Legalize: 36us [5us] (0.00%; 2.13%)
					tir.BF16Promote: 10us [10us] (0.00%; 26.25%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 19.12%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 42.18%)
				tir.NarrowDataType: 103us [103us] (0.00%; 6.03%)
				tir.Simplify: 158us [158us] (0.00%; 9.28%)
				tir.LoopPartition: 31us [31us] (0.00%; 1.81%)
				tir.VectorizeLoop: 24us [24us] (0.00%; 1.40%)
				tir.InjectVirtualThread: 18us [18us] (0.00%; 1.05%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.50%)
				tir.StorageRewrite: 57us [57us] (0.00%; 3.36%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.43%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.55%)
				tir.RenormalizeSplitPattern: 56us [56us] (0.00%; 3.28%)
				tir.Simplify: 73us [73us] (0.00%; 4.26%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 0.78%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.39%)
				tir.HoistIfThenElse: 110us [5us] (0.00%; 6.47%)
					tir.InsertHoistIfThenElse: 25us [25us] (0.00%; 22.45%)
					tir.Simplify: 71us [71us] (0.00%; 64.10%)
					tir.RemoveNoOp: 10us [10us] (0.00%; 9.11%)
				tir.CommonSubexprElimTIR: 463us [463us] (0.00%; 27.13%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 1321us [51us] (0.01%; 0.37%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 1.07%)
				tir.TextureFlatten: 21us [21us] (0.00%; 1.60%)
				tir.StorageFlatten: 356us [24us] (0.00%; 26.92%)
					tir.StorageFlatten_impl: 332us [8us] (0.00%; 93.39%)
						tir.BufferShapeLegalize: 22us [22us] (0.00%; 6.52%)
						tir.BufferStrideLegalize: 15us [15us] (0.00%; 4.46%)
						tir.ThreadScopePropagate: 8us [8us] (0.00%; 2.52%)
						tir.BufferBindUnwrapper: 14us [14us] (0.00%; 4.29%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.06%)
						tir.StorageFlattener: 248us [248us] (0.00%; 74.80%)
						tir.AssertSimplifier: 13us [13us] (0.00%; 3.92%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.42%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.45%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.34%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.29%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.31%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.54%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.33%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 1.11%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 1.37%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.36%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.31%)
				tir.BF16Legalize: 27us [5us] (0.00%; 2.07%)
					tir.BF16Promote: 7us [7us] (0.00%; 26.17%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 21.44%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 34.30%)
				tir.NarrowDataType: 66us [66us] (0.00%; 4.97%)
				tir.Simplify: 147us [147us] (0.00%; 11.09%)
				tir.LoopPartition: 23us [23us] (0.00%; 1.78%)
				tir.VectorizeLoop: 18us [18us] (0.00%; 1.37%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.99%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.48%)
				tir.StorageRewrite: 33us [33us] (0.00%; 2.47%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.42%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.57%)
				tir.RenormalizeSplitPattern: 52us [52us] (0.00%; 3.96%)
				tir.Simplify: 61us [61us] (0.00%; 4.64%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 1.02%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.35%)
				tir.HoistIfThenElse: 95us [5us] (0.00%; 7.18%)
					tir.InsertHoistIfThenElse: 20us [20us] (0.00%; 21.47%)
					tir.Simplify: 60us [60us] (0.00%; 62.86%)
					tir.RemoveNoOp: 10us [10us] (0.00%; 10.29%)
				tir.CommonSubexprElimTIR: 230us [230us] (0.00%; 17.38%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 5204us [23us] (0.04%; 1.44%)
				tir.InjectPrefetch: 20us [20us] (0.00%; 0.39%)
				tir.TextureFlatten: 54us [54us] (0.00%; 1.04%)
				tir.StorageFlatten: 733us [22us] (0.01%; 14.08%)
					tir.StorageFlatten_impl: 710us [8us] (0.01%; 96.94%)
						tir.BufferShapeLegalize: 67us [67us] (0.00%; 9.47%)
						tir.BufferStrideLegalize: 56us [56us] (0.00%; 7.92%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 6.01%)
						tir.BufferBindUnwrapper: 54us [54us] (0.00%; 7.54%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.54%)
						tir.StorageFlattener: 447us [447us] (0.00%; 62.99%)
						tir.AssertSimplifier: 31us [31us] (0.00%; 4.35%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.10%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.10%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.08%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.08%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.08%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.16%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.08%)
				tir.LowerMatchBuffer: 37us [37us] (0.00%; 0.71%)
				tir.InjectSoftwarePipeline: 43us [43us] (0.00%; 0.82%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.08%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.08%)
				tir.BF16Legalize: 53us [4us] (0.00%; 1.03%)
					tir.BF16Promote: 15us [15us] (0.00%; 28.88%)
					tir.BF16CastElimination: 14us [14us] (0.00%; 25.88%)
					tir.BF16TypeLowering: 20us [20us] (0.00%; 37.53%)
				tir.NarrowDataType: 191us [191us] (0.00%; 3.67%)
				tir.Simplify: 429us [429us] (0.00%; 8.24%)
				tir.LoopPartition: 38us [38us] (0.00%; 0.73%)
				tir.VectorizeLoop: 31us [31us] (0.00%; 0.60%)
				tir.InjectVirtualThread: 42us [42us] (0.00%; 0.81%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.16%)
				tir.StorageRewrite: 112us [112us] (0.00%; 2.15%)
				tir.LowerVtcmAlloc: 13us [13us] (0.00%; 0.25%)
				tir.UnrollLoop: 72us [72us] (0.00%; 1.39%)
				tir.RenormalizeSplitPattern: 167us [167us] (0.00%; 3.21%)
				tir.Simplify: 287us [287us] (0.00%; 5.52%)
				tir.RemoveNoOp: 30us [30us] (0.00%; 0.57%)
				tir.RewriteUnsafeSelect: 14us [14us] (0.00%; 0.27%)
				tir.HoistIfThenElse: 322us [5us] (0.00%; 6.20%)
					tir.InsertHoistIfThenElse: 58us [58us] (0.00%; 18.10%)
					tir.Simplify: 233us [233us] (0.00%; 72.39%)
					tir.RemoveNoOp: 26us [26us] (0.00%; 7.98%)
				tir.CommonSubexprElimTIR: 2439us [2439us] (0.02%; 46.88%)
			tir.BindParams: 15us [15us] (0.00%; 0.00%)
			sequential: 3381us [55us] (0.03%; 0.94%)
				tir.InjectPrefetch: 16us [16us] (0.00%; 0.47%)
				tir.TextureFlatten: 47us [47us] (0.00%; 1.38%)
				tir.StorageFlatten: 1210us [27us] (0.01%; 35.79%)
					tir.StorageFlatten_impl: 1183us [9us] (0.01%; 97.80%)
						tir.BufferShapeLegalize: 54us [54us] (0.00%; 4.59%)
						tir.BufferStrideLegalize: 44us [44us] (0.00%; 3.71%)
						tir.ThreadScopePropagate: 34us [34us] (0.00%; 2.90%)
						tir.BufferBindUnwrapper: 69us [69us] (0.00%; 5.84%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.34%)
						tir.StorageFlattener: 954us [954us] (0.01%; 80.61%)
						tir.AssertSimplifier: 15us [15us] (0.00%; 1.27%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.17%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.17%)
				tir.PlanAndUpdateBufferAllocationLocation: 5us [5us] (0.00%; 0.13%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.12%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.12%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.19%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.13%)
				tir.LowerMatchBuffer: 17us [17us] (0.00%; 0.51%)
				tir.InjectSoftwarePipeline: 22us [22us] (0.00%; 0.66%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.13%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.13%)
				tir.BF16Legalize: 37us [5us] (0.00%; 1.09%)
					tir.BF16Promote: 10us [10us] (0.00%; 27.43%)
					tir.BF16CastElimination: 9us [9us] (0.00%; 23.36%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 36.74%)
				tir.NarrowDataType: 96us [96us] (0.00%; 2.84%)
				tir.Simplify: 193us [193us] (0.00%; 5.71%)
				tir.LoopPartition: 20us [20us] (0.00%; 0.58%)
				tir.VectorizeLoop: 19us [19us] (0.00%; 0.57%)
				tir.InjectVirtualThread: 16us [16us] (0.00%; 0.47%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.19%)
				tir.StorageRewrite: 41us [41us] (0.00%; 1.20%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.19%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.27%)
				tir.RenormalizeSplitPattern: 64us [64us] (0.00%; 1.88%)
				tir.Simplify: 111us [111us] (0.00%; 3.28%)
				tir.RemoveNoOp: 15us [15us] (0.00%; 0.44%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 125us [5us] (0.00%; 3.71%)
					tir.InsertHoistIfThenElse: 25us [25us] (0.00%; 19.81%)
					tir.Simplify: 84us [84us] (0.00%; 66.85%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 9.32%)
				tir.CommonSubexprElimTIR: 1205us [1205us] (0.01%; 35.65%)
			tir.BindParams: 9us [9us] (0.00%; 0.00%)
			sequential: 12686us [23us] (0.10%; 3.52%)
				tir.InjectPrefetch: 17us [17us] (0.00%; 0.14%)
				tir.TextureFlatten: 56us [56us] (0.00%; 0.44%)
				tir.StorageFlatten: 836us [22us] (0.01%; 6.59%)
					tir.StorageFlatten_impl: 814us [8us] (0.01%; 97.39%)
						tir.BufferShapeLegalize: 73us [73us] (0.00%; 8.93%)
						tir.BufferStrideLegalize: 61us [61us] (0.00%; 7.54%)
						tir.ThreadScopePropagate: 44us [44us] (0.00%; 5.41%)
						tir.BufferBindUnwrapper: 56us [56us] (0.00%; 6.90%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.45%)
						tir.StorageFlattener: 543us [543us] (0.00%; 66.68%)
						tir.AssertSimplifier: 26us [26us] (0.00%; 3.14%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.04%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.04%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.03%)
