sequential: 25362us [12us] (0.14%; 0.14%)
					tir.InsertHoistIfThenElse: 156us [156us] (0.00%; 19.81%)
					tir.Simplify: 600us [600us] (0.00%; 76.34%)
					tir.RemoveNoOp: 26us [26us] (0.00%; 3.24%)
				tir.CommonSubexprElimTIR: 2327us [2327us] (0.01%; 35.74%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 34463us [36us] (0.20%; 2.92%)
				tir.InjectPrefetch: 35us [35us] (0.00%; 0.10%)
				tir.TextureFlatten: 118us [118us] (0.00%; 0.34%)
				tir.StorageFlatten: 1357us [24us] (0.01%; 3.94%)
					tir.StorageFlatten_impl: 1333us [8us] (0.01%; 98.25%)
						tir.BufferShapeLegalize: 116us [116us] (0.00%; 8.73%)
						tir.BufferStrideLegalize: 84us [84us] (0.00%; 6.27%)
						tir.ThreadScopePropagate: 50us [50us] (0.00%; 3.73%)
						tir.BufferBindUnwrapper: 79us [79us] (0.00%; 5.94%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.29%)
						tir.StorageFlattener: 947us [947us] (0.01%; 71.02%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 3.43%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 58us [58us] (0.00%; 0.17%)
				tir.InjectSoftwarePipeline: 70us [70us] (0.00%; 0.20%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 5us [5us] (0.00%; 0.01%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.24%)
					tir.BF16Promote: 24us [24us] (0.00%; 29.42%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 27.00%)
					tir.BF16TypeLowering: 32us [32us] (0.00%; 38.36%)
				tir.NarrowDataType: 310us [310us] (0.00%; 0.90%)
				tir.Simplify: 729us [729us] (0.00%; 2.11%)
				tir.LoopPartition: 56us [56us] (0.00%; 0.16%)
				tir.VectorizeLoop: 56us [56us] (0.00%; 0.16%)
				tir.InjectVirtualThread: 69us [69us] (0.00%; 0.20%)
				tir.InjectDoubleBuffer: 24us [24us] (0.00%; 0.07%)
				tir.StorageRewrite: 181us [181us] (0.00%; 0.53%)
				tir.LowerVtcmAlloc: 21us [21us] (0.00%; 0.06%)
				tir.UnrollLoop: 256us [256us] (0.00%; 0.74%)
				tir.RenormalizeSplitPattern: 448us [448us] (0.00%; 1.30%)
				tir.Simplify: 1525us [1525us] (0.01%; 4.43%)
				tir.RemoveNoOp: 68us [68us] (0.00%; 0.20%)
				tir.RewriteUnsafeSelect: 58us [58us] (0.00%; 0.17%)
				tir.HoistIfThenElse: 1096us [5us] (0.01%; 3.18%)
					tir.InsertHoistIfThenElse: 180us [180us] (0.00%; 16.46%)
					tir.Simplify: 860us [860us] (0.00%; 78.53%)
					tir.RemoveNoOp: 50us [50us] (0.00%; 4.58%)
				tir.CommonSubexprElimTIR: 27764us [27764us] (0.16%; 80.56%)
			tir.BindParams: 22us [22us] (0.00%; 0.00%)
			sequential: 27823us [31us] (0.16%; 2.36%)
				tir.InjectPrefetch: 30us [30us] (0.00%; 0.11%)
				tir.TextureFlatten: 311us [311us] (0.00%; 1.12%)
				tir.StorageFlatten: 2468us [23us] (0.01%; 8.87%)
					tir.StorageFlatten_impl: 2445us [9us] (0.01%; 99.05%)
						tir.BufferShapeLegalize: 350us [350us] (0.00%; 14.33%)
						tir.BufferStrideLegalize: 254us [254us] (0.00%; 10.38%)
						tir.ThreadScopePropagate: 59us [59us] (0.00%; 2.43%)
						tir.BufferBindUnwrapper: 247us [247us] (0.00%; 10.12%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.16%)
						tir.StorageFlattener: 1307us [1307us] (0.01%; 53.45%)
						tir.AssertSimplifier: 214us [214us] (0.00%; 8.77%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.04%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 64us [64us] (0.00%; 0.23%)
				tir.InjectSoftwarePipeline: 86us [86us] (0.00%; 0.31%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 101us [4us] (0.00%; 0.36%)
					tir.BF16Promote: 34us [34us] (0.00%; 33.45%)
					tir.BF16CastElimination: 27us [27us] (0.00%; 26.39%)
					tir.BF16TypeLowering: 36us [36us] (0.00%; 35.72%)
				tir.NarrowDataType: 371us [371us] (0.00%; 1.34%)
				tir.Simplify: 1485us [1485us] (0.01%; 5.34%)
				tir.LoopPartition: 91us [91us] (0.00%; 0.33%)
				tir.VectorizeLoop: 151us [151us] (0.00%; 0.54%)
				tir.InjectVirtualThread: 239us [239us] (0.00%; 0.86%)
				tir.InjectDoubleBuffer: 12us [12us] (0.00%; 0.04%)
				tir.StorageRewrite: 215us [215us] (0.00%; 0.77%)
				tir.LowerVtcmAlloc: 24us [24us] (0.00%; 0.08%)
				tir.UnrollLoop: 358us [358us] (0.00%; 1.29%)
				tir.RenormalizeSplitPattern: 779us [779us] (0.00%; 2.80%)
				tir.Simplify: 2243us [2243us] (0.01%; 8.06%)
				tir.RemoveNoOp: 70us [70us] (0.00%; 0.25%)
				tir.RewriteUnsafeSelect: 85us [85us] (0.00%; 0.30%)
				tir.HoistIfThenElse: 2413us [7us] (0.01%; 8.67%)
					tir.InsertHoistIfThenElse: 390us [390us] (0.00%; 16.17%)
					tir.Simplify: 1954us [1954us] (0.01%; 80.94%)
					tir.RemoveNoOp: 63us [63us] (0.00%; 2.60%)
				tir.CommonSubexprElimTIR: 16149us [16149us] (0.09%; 58.04%)
			tir.BindParams: 32us [32us] (0.00%; 0.00%)
			sequential: 18970us [47us] (0.11%; 1.61%)
				tir.InjectPrefetch: 26us [26us] (0.00%; 0.14%)
				tir.TextureFlatten: 86us [86us] (0.00%; 0.45%)
				tir.StorageFlatten: 1561us [27us] (0.01%; 8.23%)
					tir.StorageFlatten_impl: 1534us [9us] (0.01%; 98.29%)
						tir.BufferShapeLegalize: 125us [125us] (0.00%; 8.15%)
						tir.BufferStrideLegalize: 88us [88us] (0.00%; 5.71%)
						tir.ThreadScopePropagate: 50us [50us] (0.00%; 3.25%)
						tir.BufferBindUnwrapper: 82us [82us] (0.00%; 5.38%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.28%)
						tir.StorageFlattener: 1121us [1121us] (0.01%; 73.05%)
						tir.AssertSimplifier: 55us [55us] (0.00%; 3.57%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.03%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 5us [5us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 58us [58us] (0.00%; 0.31%)
				tir.InjectSoftwarePipeline: 74us [74us] (0.00%; 0.39%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 84us [5us] (0.00%; 0.44%)
					tir.BF16Promote: 24us [24us] (0.00%; 28.92%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 26.88%)
					tir.BF16TypeLowering: 32us [32us] (0.00%; 38.52%)
				tir.NarrowDataType: 387us [387us] (0.00%; 2.04%)
				tir.Simplify: 744us [744us] (0.00%; 3.92%)
				tir.LoopPartition: 57us [57us] (0.00%; 0.30%)
				tir.VectorizeLoop: 55us [55us] (0.00%; 0.29%)
				tir.InjectVirtualThread: 70us [70us] (0.00%; 0.37%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.05%)
				tir.StorageRewrite: 185us [185us] (0.00%; 0.98%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.11%)
				tir.UnrollLoop: 157us [157us] (0.00%; 0.83%)
				tir.RenormalizeSplitPattern: 401us [401us] (0.00%; 2.11%)
				tir.Simplify: 966us [966us] (0.01%; 5.09%)
				tir.RemoveNoOp: 63us [63us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 35us [35us] (0.00%; 0.18%)
				tir.HoistIfThenElse: 802us [5us] (0.00%; 4.23%)
					tir.InsertHoistIfThenElse: 126us [126us] (0.00%; 15.68%)
					tir.Simplify: 625us [625us] (0.00%; 77.87%)
					tir.RemoveNoOp: 47us [47us] (0.00%; 5.84%)
				tir.CommonSubexprElimTIR: 13034us [13034us] (0.07%; 68.71%)
			tir.BindParams: 18us [18us] (0.00%; 0.00%)
			sequential: 19643us [23us] (0.11%; 1.66%)
				tir.InjectPrefetch: 23us [23us] (0.00%; 0.12%)
				tir.TextureFlatten: 85us [85us] (0.00%; 0.43%)
				tir.StorageFlatten: 1418us [21us] (0.01%; 7.22%)
					tir.StorageFlatten_impl: 1397us [8us] (0.01%; 98.50%)
						tir.BufferShapeLegalize: 120us [120us] (0.00%; 8.57%)
						tir.BufferStrideLegalize: 86us [86us] (0.00%; 6.19%)
						tir.ThreadScopePropagate: 52us [52us] (0.00%; 3.71%)
						tir.BufferBindUnwrapper: 82us [82us] (0.00%; 5.86%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.26%)
						tir.StorageFlattener: 1000us [1000us] (0.01%; 71.58%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 3.29%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 58us [58us] (0.00%; 0.29%)
				tir.InjectSoftwarePipeline: 73us [73us] (0.00%; 0.37%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 86us [4us] (0.00%; 0.44%)
					tir.BF16Promote: 25us [25us] (0.00%; 29.27%)
					tir.BF16CastElimination: 23us [23us] (0.00%; 27.43%)
					tir.BF16TypeLowering: 33us [33us] (0.00%; 38.67%)
				tir.NarrowDataType: 327us [327us] (0.00%; 1.66%)
				tir.Simplify: 742us [742us] (0.00%; 3.78%)
				tir.LoopPartition: 57us [57us] (0.00%; 0.29%)
				tir.VectorizeLoop: 60us [60us] (0.00%; 0.31%)
				tir.InjectVirtualThread: 70us [70us] (0.00%; 0.36%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.05%)
				tir.StorageRewrite: 260us [260us] (0.00%; 1.32%)
				tir.LowerVtcmAlloc: 26us [26us] (0.00%; 0.13%)
				tir.UnrollLoop: 187us [187us] (0.00%; 0.95%)
				tir.RenormalizeSplitPattern: 388us [388us] (0.00%; 1.98%)
				tir.Simplify: 1250us [1250us] (0.01%; 6.37%)
				tir.RemoveNoOp: 90us [90us] (0.00%; 0.46%)
				tir.RewriteUnsafeSelect: 36us [36us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 1182us [5us] (0.01%; 6.02%)
					tir.InsertHoistIfThenElse: 157us [157us] (0.00%; 13.25%)
					tir.Simplify: 972us [972us] (0.01%; 82.25%)
					tir.RemoveNoOp: 48us [48us] (0.00%; 4.07%)
				tir.CommonSubexprElimTIR: 13149us [13149us] (0.07%; 66.94%)
			tir.BindParams: 16us [16us] (0.00%; 0.00%)
			sequential: 15892us [21us] (0.09%; 1.35%)
				tir.InjectPrefetch: 24us [24us] (0.00%; 0.15%)
				tir.TextureFlatten: 78us [78us] (0.00%; 0.49%)
				tir.StorageFlatten: 1252us [21us] (0.01%; 7.88%)
					tir.StorageFlatten_impl: 1231us [8us] (0.01%; 98.28%)
						tir.BufferShapeLegalize: 111us [111us] (0.00%; 9.04%)
						tir.BufferStrideLegalize: 80us [80us] (0.00%; 6.51%)
						tir.ThreadScopePropagate: 47us [47us] (0.00%; 3.84%)
						tir.BufferBindUnwrapper: 74us [74us] (0.00%; 6.00%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.32%)
						tir.StorageFlattener: 853us [853us] (0.00%; 69.30%)
						tir.AssertSimplifier: 53us [53us] (0.00%; 4.32%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 28us [28us] (0.00%; 0.17%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 35us [35us] (0.00%; 0.22%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.03%)
				tir.LowerMatchBuffer: 53us [53us] (0.00%; 0.34%)
				tir.InjectSoftwarePipeline: 66us [66us] (0.00%; 0.42%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 119us [4us] (0.00%; 0.75%)
					tir.BF16Promote: 23us [23us] (0.00%; 19.30%)
					tir.BF16CastElimination: 21us [21us] (0.00%; 17.33%)
					tir.BF16TypeLowering: 71us [71us] (0.00%; 59.66%)
				tir.NarrowDataType: 292us [292us] (0.00%; 1.83%)
				tir.Simplify: 633us [633us] (0.00%; 3.99%)
				tir.LoopPartition: 51us [51us] (0.00%; 0.32%)
				tir.VectorizeLoop: 52us [52us] (0.00%; 0.33%)
				tir.InjectVirtualThread: 60us [60us] (0.00%; 0.38%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.06%)
				tir.StorageRewrite: 173us [173us] (0.00%; 1.09%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.12%)
				tir.UnrollLoop: 143us [143us] (0.00%; 0.90%)
				tir.RenormalizeSplitPattern: 325us [325us] (0.00%; 2.05%)
				tir.Simplify: 759us [759us] (0.00%; 4.78%)
				tir.RemoveNoOp: 51us [51us] (0.00%; 0.32%)
				tir.RewriteUnsafeSelect: 31us [31us] (0.00%; 0.20%)
				tir.HoistIfThenElse: 638us [4us] (0.00%; 4.01%)
					tir.InsertHoistIfThenElse: 108us [108us] (0.00%; 16.89%)
					tir.Simplify: 489us [489us] (0.00%; 76.66%)
					tir.RemoveNoOp: 37us [37us] (0.00%; 5.81%)
				tir.CommonSubexprElimTIR: 10949us [10949us] (0.06%; 68.89%)
			tir.BindParams: 15us [15us] (0.00%; 0.00%)
			sequential: 79951us [24us] (0.46%; 6.77%)
				tir.InjectPrefetch: 53us [53us] (0.00%; 0.07%)
				tir.TextureFlatten: 102us [102us] (0.00%; 0.13%)
				tir.StorageFlatten: 1384us [22us] (0.01%; 1.73%)
					tir.StorageFlatten_impl: 1362us [7us] (0.01%; 98.43%)
						tir.BufferShapeLegalize: 118us [118us] (0.00%; 8.64%)
						tir.BufferStrideLegalize: 86us [86us] (0.00%; 6.28%)
						tir.ThreadScopePropagate: 49us [49us] (0.00%; 3.60%)
						tir.BufferBindUnwrapper: 81us [81us] (0.00%; 5.91%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.28%)
						tir.StorageFlattener: 972us [972us] (0.01%; 71.34%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 3.39%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.00%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.00%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.00%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.01%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.00%)
				tir.LowerMatchBuffer: 58us [58us] (0.00%; 0.07%)
				tir.InjectSoftwarePipeline: 70us [70us] (0.00%; 0.09%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.00%)
				tir.BF16Legalize: 81us [4us] (0.00%; 0.10%)
					tir.BF16Promote: 24us [24us] (0.00%; 29.34%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 27.18%)
