sequential: 11us [11us] (0.00%; 0.00%)
			sequential: 1570us [34us] (0.01%; 0.45%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.87%)
				tir.TextureFlatten: 32us [32us] (0.00%; 2.01%)
				tir.StorageFlatten: 283us [25us] (0.00%; 18.05%)
					tir.StorageFlatten_impl: 258us [9us] (0.00%; 91.21%)
						tir.BufferShapeLegalize: 44us [44us] (0.00%; 16.98%)
						tir.BufferStrideLegalize: 27us [27us] (0.00%; 10.45%)
						tir.ThreadScopePropagate: 20us [20us] (0.00%; 7.56%)
						tir.BufferBindUnwrapper: 24us [24us] (0.00%; 9.11%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.48%)
						tir.StorageFlattener: 120us [120us] (0.00%; 46.26%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 4.73%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.31%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.35%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.28%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.28%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.27%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.44%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.27%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 0.95%)
				tir.InjectSoftwarePipeline: 20us [20us] (0.00%; 1.25%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.28%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.26%)
				tir.BF16Legalize: 33us [4us] (0.00%; 2.13%)
					tir.BF16Promote: 9us [9us] (0.00%; 28.18%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 21.59%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 37.14%)
				tir.NarrowDataType: 57us [57us] (0.00%; 3.61%)
				tir.Simplify: 125us [125us] (0.00%; 7.98%)
				tir.LoopPartition: 20us [20us] (0.00%; 1.30%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.31%)
				tir.InjectVirtualThread: 19us [19us] (0.00%; 1.19%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.44%)
				tir.StorageRewrite: 65us [65us] (0.00%; 4.12%)
				tir.LowerVtcmAlloc: 8us [8us] (0.00%; 0.50%)
				tir.UnrollLoop: 11us [11us] (0.00%; 0.69%)
				tir.RenormalizeSplitPattern: 136us [136us] (0.00%; 8.64%)
				tir.Simplify: 233us [233us] (0.00%; 14.81%)
				tir.RemoveNoOp: 20us [20us] (0.00%; 1.25%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.43%)
				tir.HoistIfThenElse: 139us [4us] (0.00%; 8.86%)
					tir.InsertHoistIfThenElse: 31us [31us] (0.00%; 22.35%)
					tir.Simplify: 90us [90us] (0.00%; 64.57%)
					tir.RemoveNoOp: 14us [14us] (0.00%; 9.91%)
				tir.CommonSubexprElimTIR: 247us [247us] (0.00%; 15.73%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 1521us [20us] (0.01%; 0.44%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.93%)
				tir.TextureFlatten: 24us [24us] (0.00%; 1.61%)
				tir.StorageFlatten: 259us [22us] (0.00%; 17.00%)
					tir.StorageFlatten_impl: 237us [9us] (0.00%; 91.61%)
						tir.BufferShapeLegalize: 38us [38us] (0.00%; 15.91%)
						tir.BufferStrideLegalize: 25us [25us] (0.00%; 10.65%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 5.52%)
						tir.BufferBindUnwrapper: 21us [21us] (0.00%; 9.05%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.52%)
						tir.StorageFlattener: 117us [117us] (0.00%; 49.35%)
						tir.AssertSimplifier: 10us [10us] (0.00%; 4.39%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.31%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.33%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.28%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.26%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.25%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.40%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.26%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.93%)
				tir.InjectSoftwarePipeline: 21us [21us] (0.00%; 1.39%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.26%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.26%)
				tir.BF16Legalize: 37us [4us] (0.00%; 2.41%)
					tir.BF16Promote: 10us [10us] (0.00%; 27.09%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 19.87%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 41.95%)
				tir.NarrowDataType: 65us [65us] (0.00%; 4.25%)
				tir.Simplify: 141us [141us] (0.00%; 9.24%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.28%)
				tir.VectorizeLoop: 24us [24us] (0.00%; 1.61%)
				tir.InjectVirtualThread: 17us [17us] (0.00%; 1.11%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.43%)
				tir.StorageRewrite: 55us [55us] (0.00%; 3.63%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.46%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.61%)
				tir.RenormalizeSplitPattern: 60us [60us] (0.00%; 3.96%)
				tir.Simplify: 79us [79us] (0.00%; 5.22%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 0.84%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.44%)
				tir.HoistIfThenElse: 121us [4us] (0.00%; 7.95%)
					tir.InsertHoistIfThenElse: 27us [27us] (0.00%; 21.94%)
					tir.Simplify: 79us [79us] (0.00%; 65.49%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 9.28%)
				tir.CommonSubexprElimTIR: 468us [468us] (0.00%; 30.78%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 1447us [45us] (0.01%; 0.42%)
				tir.InjectPrefetch: 12us [12us] (0.00%; 0.86%)
				tir.TextureFlatten: 17us [17us] (0.00%; 1.17%)
				tir.StorageFlatten: 340us [20us] (0.00%; 23.52%)
					tir.StorageFlatten_impl: 320us [8us] (0.00%; 94.13%)
						tir.BufferShapeLegalize: 22us [22us] (0.00%; 6.97%)
						tir.BufferStrideLegalize: 16us [16us] (0.00%; 4.85%)
						tir.ThreadScopePropagate: 8us [8us] (0.00%; 2.64%)
						tir.BufferBindUnwrapper: 15us [15us] (0.00%; 4.65%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.18%)
						tir.StorageFlattener: 236us [236us] (0.00%; 73.80%)
						tir.AssertSimplifier: 11us [11us] (0.00%; 3.40%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.33%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.34%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.25%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.26%)
				tir.UnifyThreadBinding: 3us [3us] (0.00%; 0.24%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.40%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.26%)
				tir.LowerMatchBuffer: 12us [12us] (0.00%; 0.84%)
				tir.InjectSoftwarePipeline: 15us [15us] (0.00%; 1.04%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.25%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.25%)
				tir.BF16Legalize: 24us [4us] (0.00%; 1.69%)
					tir.BF16Promote: 6us [6us] (0.00%; 25.90%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 22.67%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 35.43%)
				tir.NarrowDataType: 59us [59us] (0.00%; 4.10%)
				tir.Simplify: 221us [221us] (0.00%; 15.27%)
				tir.LoopPartition: 52us [52us] (0.00%; 3.58%)
				tir.VectorizeLoop: 46us [46us] (0.00%; 3.16%)
				tir.InjectVirtualThread: 14us [14us] (0.00%; 1.00%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.43%)
				tir.StorageRewrite: 32us [32us] (0.00%; 2.20%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.36%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.53%)
				tir.RenormalizeSplitPattern: 69us [69us] (0.00%; 4.80%)
				tir.Simplify: 75us [75us] (0.00%; 5.15%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.95%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.36%)
				tir.HoistIfThenElse: 107us [5us] (0.00%; 7.42%)
					tir.InsertHoistIfThenElse: 22us [22us] (0.00%; 20.27%)
					tir.Simplify: 69us [69us] (0.00%; 64.58%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 10.37%)
				tir.CommonSubexprElimTIR: 230us [230us] (0.00%; 15.89%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 5228us [23us] (0.04%; 1.50%)
				tir.InjectPrefetch: 18us [18us] (0.00%; 0.35%)
				tir.TextureFlatten: 56us [56us] (0.00%; 1.06%)
				tir.StorageFlatten: 719us [26us] (0.01%; 13.75%)
					tir.StorageFlatten_impl: 693us [8us] (0.01%; 96.40%)
						tir.BufferShapeLegalize: 66us [66us] (0.00%; 9.51%)
						tir.BufferStrideLegalize: 55us [55us] (0.00%; 7.98%)
						tir.ThreadScopePropagate: 35us [35us] (0.00%; 5.00%)
						tir.BufferBindUnwrapper: 53us [53us] (0.00%; 7.59%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.54%)
						tir.StorageFlattener: 443us [443us] (0.00%; 63.88%)
						tir.AssertSimplifier: 30us [30us] (0.00%; 4.37%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.09%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.10%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.08%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.07%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.07%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.16%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.08%)
				tir.LowerMatchBuffer: 36us [36us] (0.00%; 0.68%)
				tir.InjectSoftwarePipeline: 43us [43us] (0.00%; 0.83%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.08%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.08%)
				tir.BF16Legalize: 54us [4us] (0.00%; 1.03%)
					tir.BF16Promote: 15us [15us] (0.00%; 28.25%)
					tir.BF16CastElimination: 14us [14us] (0.00%; 25.72%)
					tir.BF16TypeLowering: 21us [21us] (0.00%; 38.10%)
				tir.NarrowDataType: 187us [187us] (0.00%; 3.57%)
				tir.Simplify: 526us [526us] (0.00%; 10.06%)
				tir.LoopPartition: 39us [39us] (0.00%; 0.75%)
				tir.VectorizeLoop: 31us [31us] (0.00%; 0.59%)
				tir.InjectVirtualThread: 40us [40us] (0.00%; 0.77%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.15%)
				tir.StorageRewrite: 114us [114us] (0.00%; 2.19%)
				tir.LowerVtcmAlloc: 13us [13us] (0.00%; 0.25%)
				tir.UnrollLoop: 70us [70us] (0.00%; 1.34%)
				tir.RenormalizeSplitPattern: 171us [171us] (0.00%; 3.28%)
				tir.Simplify: 383us [383us] (0.00%; 7.33%)
				tir.RemoveNoOp: 34us [34us] (0.00%; 0.65%)
				tir.RewriteUnsafeSelect: 15us [15us] (0.00%; 0.28%)
				tir.HoistIfThenElse: 332us [4us] (0.00%; 6.35%)
					tir.InsertHoistIfThenElse: 62us [62us] (0.00%; 18.81%)
					tir.Simplify: 241us [241us] (0.00%; 72.50%)
					tir.RemoveNoOp: 24us [24us] (0.00%; 7.33%)
				tir.CommonSubexprElimTIR: 2273us [2273us] (0.02%; 43.48%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 3157us [21us] (0.03%; 0.91%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.43%)
				tir.TextureFlatten: 43us [43us] (0.00%; 1.36%)
				tir.StorageFlatten: 1072us [22us] (0.01%; 33.96%)
					tir.StorageFlatten_impl: 1050us [8us] (0.01%; 97.98%)
						tir.BufferShapeLegalize: 48us [48us] (0.00%; 4.61%)
						tir.BufferStrideLegalize: 41us [41us] (0.00%; 3.93%)
						tir.ThreadScopePropagate: 34us [34us] (0.00%; 3.20%)
						tir.BufferBindUnwrapper: 40us [40us] (0.00%; 3.80%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.34%)
						tir.StorageFlattener: 864us [864us] (0.01%; 82.23%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 1.16%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.17%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.17%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.14%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.13%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.12%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.20%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.13%)
				tir.LowerMatchBuffer: 16us [16us] (0.00%; 0.51%)
				tir.InjectSoftwarePipeline: 22us [22us] (0.00%; 0.68%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.13%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.12%)
				tir.BF16Legalize: 36us [4us] (0.00%; 1.13%)
					tir.BF16Promote: 10us [10us] (0.00%; 27.07%)
					tir.BF16CastElimination: 8us [8us] (0.00%; 22.87%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 38.77%)
				tir.NarrowDataType: 98us [98us] (0.00%; 3.12%)
				tir.Simplify: 187us [187us] (0.00%; 5.91%)
				tir.LoopPartition: 19us [19us] (0.00%; 0.61%)
				tir.VectorizeLoop: 19us [19us] (0.00%; 0.59%)
				tir.InjectVirtualThread: 15us [15us] (0.00%; 0.49%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.22%)
				tir.StorageRewrite: 40us [40us] (0.00%; 1.25%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.20%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.29%)
				tir.RenormalizeSplitPattern: 66us [66us] (0.00%; 2.07%)
				tir.Simplify: 85us [85us] (0.00%; 2.70%)
				tir.RemoveNoOp: 15us [15us] (0.00%; 0.47%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 127us [4us] (0.00%; 4.04%)
					tir.InsertHoistIfThenElse: 24us [24us] (0.00%; 18.47%)
					tir.Simplify: 88us [88us] (0.00%; 68.87%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 9.19%)
				tir.CommonSubexprElimTIR: 1194us [1194us] (0.01%; 37.82%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 16433us [22us] (0.14%; 4.72%)
				tir.InjectPrefetch: 17us [17us] (0.00%; 0.10%)
				tir.TextureFlatten: 53us [53us] (0.00%; 0.33%)
				tir.StorageFlatten: 808us [21us] (0.01%; 4.92%)
					tir.StorageFlatten_impl: 788us [7us] (0.01%; 97.45%)
						tir.BufferShapeLegalize: 68us [68us] (0.00%; 8.65%)
						tir.BufferStrideLegalize: 59us [59us] (0.00%; 7.51%)
						tir.ThreadScopePropagate: 42us [42us] (0.00%; 5.38%)
						tir.BufferBindUnwrapper: 55us [55us] (0.00%; 7.03%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.46%)
						tir.StorageFlattener: 526us [526us] (0.00%; 66.82%)
						tir.AssertSimplifier: 25us [25us] (0.00%; 3.22%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
