sequential: 23516us [13us] (0.13%; 0.13%)
		InferType: 14734us [14734us] (0.08%; 83.11%)
	PlanDevices: 40195us [13us] (0.22%; 0.23%)
		PlanDevicesRewrite: 19013us [2996us] (0.10%; 47.30%)
			InferType: 16016us [16016us] (0.09%; 84.24%)
		PlanDevicesCore: 21169us [21169us] (0.11%; 52.67%)
	InferType: 14821us [14821us] (0.08%; 0.09%)
	FuseOps: 32678us [7283us] (0.18%; 0.19%)
		InferType: 25395us [25395us] (0.14%; 77.71%)
InferType: 25161us [25161us] (0.14%; 0.14%)
InlineGlobals: 523us [523us] (0.00%; 0.00%)
InferType: 24161us [24161us] (0.13%; 0.13%)
LabelOps: 44721us [21005us] (0.24%; 0.24%)
	InferType: 23716us [23716us] (0.13%; 53.03%)
AnnotateMemoryScope: 28037us [4604us] (0.15%; 0.15%)
	InferType: 23433us [23433us] (0.13%; 83.58%)
sequential: 1227079us [24us] (6.59%; 6.59%)
	RelayToTIRTargetHook: 548us [548us] (0.00%; 0.04%)
	InferType: 23494us [23494us] (0.13%; 1.91%)
	LowerTE: 1196323us [2662us] (6.42%; 97.49%)
		LowerTensorExpr: 1193662us [599555us] (6.41%; 99.78%)
			sequential: 25257us [48us] (0.14%; 2.12%)
				tir.InjectPrefetch: 31us [31us] (0.00%; 0.12%)
				tir.TextureFlatten: 376us [376us] (0.00%; 1.49%)
				tir.StorageFlatten: 2889us [34us] (0.02%; 11.44%)
					tir.StorageFlatten_impl: 2855us [12us] (0.02%; 98.83%)
						tir.BufferShapeLegalize: 365us [365us] (0.00%; 12.77%)
						tir.BufferStrideLegalize: 286us [286us] (0.00%; 10.03%)
						tir.ThreadScopePropagate: 62us [62us] (0.00%; 2.17%)
						tir.BufferBindUnwrapper: 274us [274us] (0.00%; 9.61%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.16%)
						tir.StorageFlattener: 1557us [1557us] (0.01%; 54.55%)
						tir.AssertSimplifier: 294us [294us] (0.00%; 10.29%)
				tir.LowerCrossThreadReduction: 7us [7us] (0.00%; 0.03%)
				tir.LowerInitBlock: 8us [8us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 5us [5us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 12us [12us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 78us [78us] (0.00%; 0.31%)
				tir.InjectSoftwarePipeline: 94us [94us] (0.00%; 0.37%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 110us [6us] (0.00%; 0.43%)
					tir.BF16Promote: 37us [37us] (0.00%; 33.56%)
					tir.BF16CastElimination: 28us [28us] (0.00%; 25.66%)
					tir.BF16TypeLowering: 39us [39us] (0.00%; 35.56%)
				tir.NarrowDataType: 619us [619us] (0.00%; 2.45%)
				tir.Simplify: 2577us [2577us] (0.01%; 10.20%)
				tir.LoopPartition: 168us [168us] (0.00%; 0.67%)
				tir.VectorizeLoop: 82us [82us] (0.00%; 0.32%)
				tir.InjectVirtualThread: 278us [278us] (0.00%; 1.10%)
				tir.InjectDoubleBuffer: 15us [15us] (0.00%; 0.06%)
				tir.StorageRewrite: 270us [270us] (0.00%; 1.07%)
				tir.LowerVtcmAlloc: 29us [29us] (0.00%; 0.11%)
				tir.UnrollLoop: 191us [191us] (0.00%; 0.76%)
				tir.RenormalizeSplitPattern: 873us [873us] (0.00%; 3.46%)
				tir.Simplify: 2702us [2702us] (0.01%; 10.70%)
				tir.RemoveNoOp: 110us [110us] (0.00%; 0.44%)
				tir.RewriteUnsafeSelect: 65us [65us] (0.00%; 0.26%)
				tir.HoistIfThenElse: 1948us [10us] (0.01%; 7.71%)
					tir.InsertHoistIfThenElse: 390us [390us] (0.00%; 20.01%)
					tir.Simplify: 1455us [1455us] (0.01%; 74.68%)
					tir.RemoveNoOp: 94us [94us] (0.00%; 4.81%)
				tir.CommonSubexprElimTIR: 11652us [11652us] (0.06%; 46.13%)
			tir.BindParams: 48us [48us] (0.00%; 0.00%)
			sequential: 6549us [25us] (0.04%; 0.55%)
				tir.InjectPrefetch: 11us [11us] (0.00%; 0.16%)
				tir.TextureFlatten: 175us [175us] (0.00%; 2.68%)
				tir.StorageFlatten: 975us [22us] (0.01%; 14.89%)
					tir.StorageFlatten_impl: 954us [8us] (0.01%; 97.79%)
						tir.BufferShapeLegalize: 159us [159us] (0.00%; 16.68%)
						tir.BufferStrideLegalize: 152us [152us] (0.00%; 15.97%)
						tir.ThreadScopePropagate: 15us [15us] (0.00%; 1.53%)
						tir.BufferBindUnwrapper: 155us [155us] (0.00%; 16.29%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 0.49%)
						tir.StorageFlattener: 317us [317us] (0.00%; 33.24%)
						tir.AssertSimplifier: 143us [143us] (0.00%; 14.97%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.09%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.09%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.07%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.06%)
				tir.UnifyThreadBinding: 5us [5us] (0.00%; 0.07%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.11%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.07%)
				tir.LowerMatchBuffer: 22us [22us] (0.00%; 0.34%)
				tir.InjectSoftwarePipeline: 28us [28us] (0.00%; 0.43%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.07%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.06%)
				tir.BF16Legalize: 42us [4us] (0.00%; 0.64%)
					tir.BF16Promote: 14us [14us] (0.00%; 32.23%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 23.66%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 34.10%)
				tir.NarrowDataType: 113us [113us] (0.00%; 1.72%)
				tir.Simplify: 674us [674us] (0.00%; 10.30%)
				tir.LoopPartition: 27us [27us] (0.00%; 0.41%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.08%)
				tir.InjectVirtualThread: 127us [127us] (0.00%; 1.93%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.12%)
				tir.StorageRewrite: 48us [48us] (0.00%; 0.73%)
				tir.LowerVtcmAlloc: 9us [9us] (0.00%; 0.14%)
				tir.UnrollLoop: 13us [13us] (0.00%; 0.20%)
				tir.RenormalizeSplitPattern: 270us [270us] (0.00%; 4.12%)
				tir.Simplify: 573us [573us] (0.00%; 8.75%)
				tir.RemoveNoOp: 29us [29us] (0.00%; 0.44%)
				tir.RewriteUnsafeSelect: 9us [9us] (0.00%; 0.14%)
				tir.HoistIfThenElse: 773us [5us] (0.00%; 11.81%)
					tir.InsertHoistIfThenElse: 153us [153us] (0.00%; 19.73%)
					tir.Simplify: 591us [591us] (0.00%; 76.45%)
					tir.RemoveNoOp: 25us [25us] (0.00%; 3.21%)
				tir.CommonSubexprElimTIR: 2548us [2548us] (0.01%; 38.91%)
			tir.BindParams: 11us [11us] (0.00%; 0.00%)
			sequential: 35452us [31us] (0.19%; 2.97%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.07%)
				tir.TextureFlatten: 84us [84us] (0.00%; 0.24%)
				tir.StorageFlatten: 1419us [22us] (0.01%; 4.00%)
					tir.StorageFlatten_impl: 1397us [8us] (0.01%; 98.42%)
						tir.BufferShapeLegalize: 117us [117us] (0.00%; 8.40%)
						tir.BufferStrideLegalize: 85us [85us] (0.00%; 6.11%)
						tir.ThreadScopePropagate: 50us [50us] (0.00%; 3.59%)
						tir.BufferBindUnwrapper: 81us [81us] (0.00%; 5.82%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.29%)
						tir.StorageFlattener: 1006us [1006us] (0.01%; 72.02%)
						tir.AssertSimplifier: 45us [45us] (0.00%; 3.22%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 57us [57us] (0.00%; 0.16%)
				tir.InjectSoftwarePipeline: 70us [70us] (0.00%; 0.20%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.23%)
					tir.BF16Promote: 24us [24us] (0.00%; 29.43%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 27.03%)
					tir.BF16TypeLowering: 32us [32us] (0.00%; 38.78%)
				tir.NarrowDataType: 374us [374us] (0.00%; 1.06%)
				tir.Simplify: 714us [714us] (0.00%; 2.02%)
				tir.LoopPartition: 56us [56us] (0.00%; 0.16%)
				tir.VectorizeLoop: 55us [55us] (0.00%; 0.15%)
				tir.InjectVirtualThread: 78us [78us] (0.00%; 0.22%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.03%)
				tir.StorageRewrite: 210us [210us] (0.00%; 0.59%)
				tir.LowerVtcmAlloc: 21us [21us] (0.00%; 0.06%)
				tir.UnrollLoop: 253us [253us] (0.00%; 0.72%)
				tir.RenormalizeSplitPattern: 417us [417us] (0.00%; 1.18%)
				tir.Simplify: 1433us [1433us] (0.01%; 4.04%)
				tir.RemoveNoOp: 63us [63us] (0.00%; 0.18%)
				tir.RewriteUnsafeSelect: 58us [58us] (0.00%; 0.16%)
				tir.HoistIfThenElse: 1090us [4us] (0.01%; 3.07%)
					tir.InsertHoistIfThenElse: 177us [177us] (0.00%; 16.27%)
					tir.Simplify: 858us [858us] (0.00%; 78.77%)
					tir.RemoveNoOp: 50us [50us] (0.00%; 4.56%)
				tir.CommonSubexprElimTIR: 28809us [28809us] (0.15%; 81.26%)
			tir.BindParams: 27us [27us] (0.00%; 0.00%)
			sequential: 27515us [30us] (0.15%; 2.31%)
				tir.InjectPrefetch: 33us [33us] (0.00%; 0.12%)
				tir.TextureFlatten: 329us [329us] (0.00%; 1.20%)
				tir.StorageFlatten: 2549us [51us] (0.01%; 9.26%)
					tir.StorageFlatten_impl: 2498us [9us] (0.01%; 98.01%)
						tir.BufferShapeLegalize: 315us [315us] (0.00%; 12.61%)
						tir.BufferStrideLegalize: 269us [269us] (0.00%; 10.78%)
						tir.ThreadScopePropagate: 60us [60us] (0.00%; 2.40%)
						tir.BufferBindUnwrapper: 262us [262us] (0.00%; 10.50%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.17%)
						tir.StorageFlattener: 1345us [1345us] (0.01%; 53.83%)
						tir.AssertSimplifier: 233us [233us] (0.00%; 9.33%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.04%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 70us [70us] (0.00%; 0.25%)
				tir.InjectSoftwarePipeline: 85us [85us] (0.00%; 0.31%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 103us [4us] (0.00%; 0.37%)
					tir.BF16Promote: 35us [35us] (0.00%; 33.90%)
					tir.BF16CastElimination: 27us [27us] (0.00%; 26.03%)
					tir.BF16TypeLowering: 37us [37us] (0.00%; 35.96%)
				tir.NarrowDataType: 380us [380us] (0.00%; 1.38%)
				tir.Simplify: 1474us [1474us] (0.01%; 5.36%)
				tir.LoopPartition: 67us [67us] (0.00%; 0.24%)
				tir.VectorizeLoop: 69us [69us] (0.00%; 0.25%)
				tir.InjectVirtualThread: 243us [243us] (0.00%; 0.88%)
				tir.InjectDoubleBuffer: 20us [20us] (0.00%; 0.07%)
				tir.StorageRewrite: 240us [240us] (0.00%; 0.87%)
				tir.LowerVtcmAlloc: 23us [23us] (0.00%; 0.09%)
				tir.UnrollLoop: 359us [359us] (0.00%; 1.31%)
				tir.RenormalizeSplitPattern: 697us [697us] (0.00%; 2.53%)
				tir.Simplify: 2554us [2554us] (0.01%; 9.28%)
				tir.RemoveNoOp: 75us [75us] (0.00%; 0.27%)
				tir.RewriteUnsafeSelect: 82us [82us] (0.00%; 0.30%)
				tir.HoistIfThenElse: 2375us [6us] (0.01%; 8.63%)
					tir.InsertHoistIfThenElse: 399us [399us] (0.00%; 16.80%)
					tir.Simplify: 1906us [1906us] (0.01%; 80.24%)
					tir.RemoveNoOp: 64us [64us] (0.00%; 2.71%)
				tir.CommonSubexprElimTIR: 15611us [15611us] (0.08%; 56.74%)
			tir.BindParams: 30us [30us] (0.00%; 0.00%)
			sequential: 19043us [49us] (0.10%; 1.60%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.13%)
				tir.TextureFlatten: 90us [90us] (0.00%; 0.47%)
				tir.StorageFlatten: 1858us [26us] (0.01%; 9.76%)
					tir.StorageFlatten_impl: 1831us [11us] (0.01%; 98.57%)
						tir.BufferShapeLegalize: 119us [119us] (0.00%; 6.51%)
						tir.BufferStrideLegalize: 86us [86us] (0.00%; 4.69%)
						tir.ThreadScopePropagate: 50us [50us] (0.00%; 2.74%)
						tir.BufferBindUnwrapper: 81us [81us] (0.00%; 4.41%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.23%)
						tir.StorageFlattener: 1416us [1416us] (0.01%; 77.30%)
						tir.AssertSimplifier: 65us [65us] (0.00%; 3.54%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.03%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 5us [5us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 5us [5us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 59us [59us] (0.00%; 0.31%)
				tir.InjectSoftwarePipeline: 74us [74us] (0.00%; 0.39%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.43%)
					tir.BF16Promote: 24us [24us] (0.00%; 28.95%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 26.85%)
					tir.BF16TypeLowering: 32us [32us] (0.00%; 39.04%)
				tir.NarrowDataType: 332us [332us] (0.00%; 1.74%)
				tir.Simplify: 989us [989us] (0.01%; 5.19%)
				tir.LoopPartition: 92us [92us] (0.00%; 0.48%)
				tir.VectorizeLoop: 60us [60us] (0.00%; 0.31%)
				tir.InjectVirtualThread: 79us [79us] (0.00%; 0.41%)
				tir.InjectDoubleBuffer: 11us [11us] (0.00%; 0.06%)
				tir.StorageRewrite: 192us [192us] (0.00%; 1.01%)
				tir.LowerVtcmAlloc: 20us [20us] (0.00%; 0.11%)
				tir.UnrollLoop: 160us [160us] (0.00%; 0.84%)
				tir.RenormalizeSplitPattern: 458us [458us] (0.00%; 2.41%)
				tir.Simplify: 978us [978us] (0.01%; 5.14%)
				tir.RemoveNoOp: 63us [63us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 35us [35us] (0.00%; 0.18%)
				tir.HoistIfThenElse: 831us [5us] (0.00%; 4.37%)
					tir.InsertHoistIfThenElse: 124us [124us] (0.00%; 14.95%)
					tir.Simplify: 653us [653us] (0.00%; 78.56%)
					tir.RemoveNoOp: 49us [49us] (0.00%; 5.88%)
				tir.CommonSubexprElimTIR: 12459us [12459us] (0.07%; 65.42%)
			tir.BindParams: 21us [21us] (0.00%; 0.00%)
			sequential: 19586us [29us] (0.11%; 1.64%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.13%)
				tir.TextureFlatten: 88us [88us] (0.00%; 0.45%)
				tir.StorageFlatten: 1483us [23us] (0.01%; 7.57%)
					tir.StorageFlatten_impl: 1460us [8us] (0.01%; 98.47%)
						tir.BufferShapeLegalize: 140us [140us] (0.00%; 9.57%)
						tir.BufferStrideLegalize: 89us [89us] (0.00%; 6.13%)
						tir.ThreadScopePropagate: 53us [53us] (0.00%; 3.63%)
						tir.BufferBindUnwrapper: 84us [84us] (0.00%; 5.76%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.28%)
						tir.StorageFlattener: 1036us [1036us] (0.01%; 70.94%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 3.17%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 59us [59us] (0.00%; 0.30%)
				tir.InjectSoftwarePipeline: 74us [74us] (0.00%; 0.38%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.02%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.02%)
				tir.BF16Legalize: 88us [4us] (0.00%; 0.45%)
					tir.BF16Promote: 26us [26us] (0.00%; 29.48%)
					tir.BF16CastElimination: 24us [24us] (0.00%; 27.07%)
					tir.BF16TypeLowering: 34us [34us] (0.00%; 38.75%)
				tir.NarrowDataType: 412us [412us] (0.00%; 2.10%)
				tir.Simplify: 769us [769us] (0.00%; 3.93%)
				tir.LoopPartition: 59us [59us] (0.00%; 0.30%)
				tir.VectorizeLoop: 60us [60us] (0.00%; 0.31%)
				tir.InjectVirtualThread: 72us [72us] (0.00%; 0.37%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.05%)
				tir.StorageRewrite: 258us [258us] (0.00%; 1.32%)
				tir.LowerVtcmAlloc: 31us [31us] (0.00%; 0.16%)
				tir.UnrollLoop: 517us [517us] (0.00%; 2.64%)
				tir.RenormalizeSplitPattern: 644us [644us] (0.00%; 3.29%)
				tir.Simplify: 1082us [1082us] (0.01%; 5.53%)
				tir.RemoveNoOp: 87us [87us] (0.00%; 0.44%)
				tir.RewriteUnsafeSelect: 37us [37us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 801us [5us] (0.00%; 4.09%)
					tir.InsertHoistIfThenElse: 133us [133us] (0.00%; 16.65%)
					tir.Simplify: 618us [618us] (0.00%; 77.17%)
					tir.RemoveNoOp: 45us [45us] (0.00%; 5.61%)
				tir.CommonSubexprElimTIR: 12856us [12856us] (0.07%; 65.64%)
			tir.BindParams: 81us [81us] (0.00%; 0.01%)
			sequential: 16116us [59us] (0.09%; 1.35%)
				tir.InjectPrefetch: 26us [26us] (0.00%; 0.16%)
				tir.TextureFlatten: 165us [165us] (0.00%; 1.02%)
				tir.StorageFlatten: 1512us [23us] (0.01%; 9.38%)
					tir.StorageFlatten_impl: 1489us [8us] (0.01%; 98.47%)
						tir.BufferShapeLegalize: 192us [192us] (0.00%; 12.91%)
						tir.BufferStrideLegalize: 112us [112us] (0.00%; 7.51%)
						tir.ThreadScopePropagate: 79us [79us] (0.00%; 5.28%)
						tir.BufferBindUnwrapper: 131us [131us] (0.00%; 8.78%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.25%)
						tir.StorageFlattener: 919us [919us] (0.00%; 61.76%)
						tir.AssertSimplifier: 44us [44us] (0.00%; 2.98%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 53us [53us] (0.00%; 0.33%)
				tir.InjectSoftwarePipeline: 65us [65us] (0.00%; 0.40%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 78us [4us] (0.00%; 0.48%)
					tir.BF16Promote: 23us [23us] (0.00%; 29.33%)
					tir.BF16CastElimination: 21us [21us] (0.00%; 26.95%)
					tir.BF16TypeLowering: 30us [30us] (0.00%; 38.53%)
				tir.NarrowDataType: 307us [307us] (0.00%; 1.91%)
				tir.Simplify: 775us [775us] (0.00%; 4.81%)
				tir.LoopPartition: 59us [59us] (0.00%; 0.36%)
				tir.VectorizeLoop: 56us [56us] (0.00%; 0.35%)
				tir.InjectVirtualThread: 95us [95us] (0.00%; 0.59%)
				tir.InjectDoubleBuffer: 12us [12us] (0.00%; 0.07%)
				tir.StorageRewrite: 176us [176us] (0.00%; 1.09%)
				tir.LowerVtcmAlloc: 19us [19us] (0.00%; 0.12%)
				tir.UnrollLoop: 147us [147us] (0.00%; 0.91%)
				tir.RenormalizeSplitPattern: 338us [338us] (0.00%; 2.10%)
				tir.Simplify: 791us [791us] (0.00%; 4.91%)
				tir.RemoveNoOp: 53us [53us] (0.00%; 0.33%)
				tir.RewriteUnsafeSelect: 31us [31us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 658us [4us] (0.00%; 4.08%)
					tir.InsertHoistIfThenElse: 109us [109us] (0.00%; 16.60%)
					tir.Simplify: 504us [504us] (0.00%; 76.67%)
					tir.RemoveNoOp: 40us [40us] (0.00%; 6.06%)
				tir.CommonSubexprElimTIR: 10598us [10598us] (0.06%; 65.76%)
			tir.BindParams: 18us [18us] (0.00%; 0.00%)
			sequential: 81588us [24us] (0.44%; 6.84%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.03%)
				tir.TextureFlatten: 104us [104us] (0.00%; 0.13%)
				tir.StorageFlatten: 1520us [22us] (0.01%; 1.86%)
					tir.StorageFlatten_impl: 1497us [8us] (0.01%; 98.54%)
						tir.BufferShapeLegalize: 144us [144us] (0.00%; 9.65%)
						tir.BufferStrideLegalize: 85us [85us] (0.00%; 5.69%)
						tir.ThreadScopePropagate: 50us [50us] (0.00%; 3.34%)
						tir.BufferBindUnwrapper: 80us [80us] (0.00%; 5.37%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.26%)
						tir.StorageFlattener: 1079us [1079us] (0.01%; 72.05%)
						tir.AssertSimplifier: 47us [47us] (0.00%; 3.12%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.00%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.00%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.00%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.01%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.00%)
				tir.LowerMatchBuffer: 57us [57us] (0.00%; 0.07%)
				tir.InjectSoftwarePipeline: 70us [70us] (0.00%; 0.09%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.00%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.00%)
				tir.BF16Legalize: 82us [4us] (0.00%; 0.10%)
					tir.BF16Promote: 24us [24us] (0.00%; 29.31%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 26.78%)
